Start_Date,End_Date,Ticker,Percentage_Return,First_Day_Close,Last_Day_Close,Capital_At_Last_Day,Capital_Difference,,,,,
01-09-2017,30-09-2017,AARTIDRUGS.NS,1.726150844,128.1750031,130.3874969,10172.61508,172.6150844,,,,,
01-09-2017,30-09-2017,AARTIIND.NS,1.069609328,214.6854095,216.9817047,10106.96093,106.9609328,,,,,
01-09-2017,30-09-2017,ALOKINDS.NS,-5.084748913,2.950000048,2.799999952,9491.525109,-508.4748913,,,,,
01-09-2017,30-09-2017,BCG.NS,-0.82645232,2.90399909,2.879998922,9917.354768,-82.64523198,,,,,
01-09-2017,30-09-2017,BHEL.NS,-3.060048005,86.59999847,83.94999695,9693.995199,-306.0048005,,,,,
01-09-2017,30-09-2017,BIOCON.NS,-1.745302207,169.0249939,166.0749969,9825.469779,-174.5302207,,,,,
01-09-2017,30-09-2017,CENTURYPLY.NS,-1.051793581,251.9499969,249.3000031,9894.820642,-105.1793581,,,,,
01-09-2017,30-09-2017,COALINDIA.NS,13.49256779,238.6499939,270.8500061,11349.25678,1349.256779,,,,,
01-09-2017,30-09-2017,COFORGE.NS,5.70871657,513.25,542.5499878,10570.87166,570.871657,,,,,
01-09-2017,30-09-2017,FORTIS.NS,-3.420527092,149.1000061,144,9657.947291,-342.0527092,,,,,
01-09-2017,30-09-2017,IDBI.NS,-5.42005435,55.34999847,52.34999847,9457.994565,-542.005435,,,,,
01-09-2017,30-09-2017,IDFC.NS,1.899824603,57.90000153,59,10189.98246,189.9824603,,,,,
01-09-2017,30-09-2017,IDFCFIRSTB.NS,-1.484713492,57.25,56.40000153,9851.528651,-148.4713492,,,,,
01-09-2017,30-09-2017,INDHOTEL.NS,-1.440681142,107.0840607,105.5413208,9855.931886,-144.0681142,,,,,
01-09-2017,30-09-2017,INDIACEM.NS,-4.964147738,181.3000031,172.3000031,9503.585226,-496.4147738,,,,,
01-09-2017,30-09-2017,INDIANB.NS,-10.20794328,290.9500122,261.25,8979.205672,-1020.794328,,,,,
01-09-2017,30-09-2017,INDUSTOWER.NS,4.924935762,379.7000122,398.3999939,10492.49358,492.4935762,,,,,
01-09-2017,30-09-2017,INFY.NS,-2.179464919,459.9750061,449.9500122,9782.053508,-217.9464919,,,,,
01-09-2017,30-09-2017,INGERRAND.NS,-5.19456823,817.2000122,774.75,9480.543177,-519.456823,,,,,
01-09-2017,30-09-2017,ITC.NS,-8.921021779,283.6000061,258.2999878,9107.897822,-892.1021779,,,,,
01-09-2017,30-09-2017,JKLAKSHMI.NS,-11.85958932,440.1499939,387.9500122,8814.041068,-1185.958932,,,,,
01-09-2017,30-09-2017,LALPATHLAB.NS,-1.579757827,810.25,797.4500122,9842.024217,-157.9757827,,,,,
01-09-2017,30-09-2017,LINDEINDIA.NS,-8.179709681,409.5499878,376.0499878,9182.029032,-817.9709681,,,,,
01-09-2017,30-09-2017,MAHABANK.NS,-5.461389444,26.54999924,25.10000038,9453.861056,-546.1389444,,,,,
01-09-2017,30-09-2017,MARICO.NS,-1.145222215,314.3500061,310.75,9885.477778,-114.5222215,,,,,
01-09-2017,30-09-2017,MHRIL.NS,-6.5268072,243.1000061,227.2333374,9347.31928,-652.68072,,,,,
01-09-2017,30-09-2017,MOTHERSON.NS,5.454548956,87.15615082,91.91012573,10545.4549,545.4548956,,,,,
01-09-2017,30-09-2017,NCC.NS,-5.037208475,87.34999847,82.94999695,9496.279153,-503.7208475,,,,,
01-09-2017,30-09-2017,NETWORK18.NS,-9.14572711,49.75,45.20000076,9085.427289,-914.572711,,,,,
01-09-2017,30-09-2017,NH.NS,1.848118242,297.6000061,303.1000061,10184.81182,184.8118242,,,,,
01-09-2017,30-09-2017,NHPC.NS,-6.239171995,28.85000038,27.04999924,9376.0828,-623.9171995,,,,,
01-09-2017,30-09-2017,NLCINDIA.NS,-3.83828057,97.69999695,93.94999695,9616.171943,-383.828057,,,,,
01-09-2017,30-09-2017,ONGC.NS,6.87714924,159.9499969,170.9499969,10687.71492,687.714924,,,,,
01-09-2017,30-09-2017,PIIND.NS,1.487010926,729.6500244,740.5,10148.70109,148.7010926,,,,,
01-09-2017,30-09-2017,PNCINFRA.NS,-0.181818182,137.5,137.25,9981.818182,-18.18181818,,,,,
01-09-2017,30-09-2017,POLYMED.NS,15.50213531,199.6499939,230.6000061,11550.21353,1550.213531,,,,,
01-09-2017,30-09-2017,PRAJIND.NS,1.037032516,67.5,68.19999695,10103.70325,103.7032516,,,,,
01-09-2017,30-09-2017,PRSMJOHNSN.NS,-6.409093683,110,102.9499969,9359.090632,-640.9093683,,,,,
01-09-2017,30-09-2017,QUESS.NS,-0.901004812,843.5,835.9000244,9909.899519,-90.10048116,,,,,
01-09-2017,30-09-2017,RALLIS.NS,-8.52934454,227.4499969,208.0500031,9147.065546,-852.934454,,,,,
01-09-2017,30-09-2017,SBIN.NS,-8.637753994,277.8500061,253.8500061,9136.224601,-863.7753994,,,,,
01-09-2017,30-09-2017,SHARDACROP.NS,0.033899993,442.5499878,442.7000122,10003.39,3.389999281,,,,,
01-09-2017,30-09-2017,SIEMENS.NS,-9.154475726,1308.650024,1188.849976,9084.552427,-915.4475726,,,,,
01-09-2017,30-09-2017,SUNPHARMA.NS,3.506784732,486.2000122,503.25,10350.67847,350.6784732,,,,,
01-09-2017,30-09-2017,SUZLON.NS,-5.740186009,15.1964407,14.32413673,9425.981399,-574.0186009,,,,,
01-09-2017,30-09-2017,SYMPHONY.NS,4.035202185,1301.050049,1353.550049,10403.52022,403.5202185,,,,,
01-09-2017,30-09-2017,SYNGENE.NS,10.87369376,223.4750061,247.7749939,11087.36938,1087.369376,,,,,
01-09-2017,30-09-2017,TANLA.NS,-4.601221358,32.59999847,31.10000038,9539.877864,-460.1221358,,,,,
01-09-2017,30-09-2017,TORNTPHARM.NS,0.897536981,610,615.4749756,10089.7537,89.75369813,,,,,
01-09-2017,30-09-2017,TRITURBINE.NS,-1.667928014,131.8999939,129.6999969,9833.207199,-166.7928014,,,,,
01-09-2017,30-09-2017,TTML.NS,-13.13868082,6.554440022,5.693273067,8686.131918,-1313.868082,,,,,
01-09-2017,30-09-2017,UBL.NS,2.151338341,804.1500244,821.4500122,10215.13383,215.1338341,,,,,
01-09-2017,30-09-2017,UCOBANK.NS,-3.858523306,31.10000038,29.89999962,9614.147669,-385.8523306,,,,,
01-09-2017,30-09-2017,UNIONBANK.NS,-8.753603212,138.8000031,126.6500015,9124.639679,-875.3603212,,,,,
01-10-2017,31-10-2017,ACC.NS,10.46656479,1647.150024,1819.550049,11046.65648,1046.656479,,,,,
01-10-2017,31-10-2017,ADANIENT.NS,20.03578504,60.91995621,73.12574768,12003.5785,2003.578504,,,,,
01-10-2017,31-10-2017,ADANIPORTS.NS,12.01458799,383.7000122,429.7999878,11201.4588,1201.458799,,,,,
01-10-2017,31-10-2017,APARINDS.NS,3.097549525,745.75,768.8499756,10309.75495,309.7549525,,,,,
01-10-2017,31-10-2017,APOLLOTYRE.NS,1.126356776,244.1499939,246.8999939,10112.63568,112.6356776,,,,,
01-10-2017,31-10-2017,ASIANPAINT.NS,2.937848065,1148.800049,1182.550049,10293.78481,293.7848065,,,,,
01-10-2017,31-10-2017,AUROPHARMA.NS,8.515455289,706.9500122,767.1500244,10851.54553,851.5455289,,,,,
01-10-2017,31-10-2017,BALRAMCHIN.NS,5.87677918,158.25,167.5500031,10587.67792,587.677918,,,,,
01-10-2017,31-10-2017,BANKINDIA.NS,34.55535833,137.75,185.3500061,13455.53583,3455.535833,,,,,
01-10-2017,31-10-2017,BEML.NS,6.41955184,1347.3396,1433.832764,10641.95518,641.955184,,,,,
01-10-2017,31-10-2017,BHARTIARTL.NS,28.14246617,346.6686096,444.2297058,12814.24662,2814.246617,,,,,
01-10-2017,31-10-2017,BHEL.NS,15.34296057,83.09999847,95.84999847,11534.29606,1534.296057,,,,,
01-10-2017,31-10-2017,BIOCON.NS,8.738876026,168.5,183.2250061,10873.8876,873.8876026,,,,,
01-10-2017,31-10-2017,BIRLACORPN.NS,16.49144634,908.3499756,1058.150024,11649.14463,1649.144634,,,,,
01-10-2017,31-10-2017,BPCL.NS,11.98705089,478.8500061,536.25,11198.70509,1198.705089,,,,,
01-10-2017,31-10-2017,BRIGADE.NS,5.778393664,167.8666687,177.5666656,10577.83937,577.8393664,,,,,
01-10-2017,31-10-2017,CANFINHOME.NS,-7.409158951,527.8599854,488.75,9259.084105,-740.9158951,,,,,
01-10-2017,31-10-2017,CHOLAFIN.NS,2.982448434,221.6300049,228.2400055,10298.24484,298.2448434,,,,,
01-10-2017,31-10-2017,COLPAL.NS,0.51906381,1059.599976,1065.099976,10051.90638,51.90638096,,,,,
01-10-2017,31-10-2017,CRISIL.NS,1.422267194,1799.949951,1825.550049,10142.22672,142.2267194,,,,,
