Start_Date,End_Date,Ticker,Percentage_Return,First_Day_Close,Last_Day_Close,Capital_At_Last_Day,Capital_Difference,,,,,,
01-04-2017,30-04-2017,MRPL.NS,23.36103632,108.3000031,133.6000061,12336.10363,2336.103632,,,,,,
01-04-2017,30-04-2017,NTPC.NS,-0.091102342,137.2083282,137.0833282,9990.889766,-9.110234167,,,,,,
01-04-2017,30-04-2017,OIL.NS,-0.95367433,220.1999969,218.1000061,9904.632567,-95.36743296,,,,,,
01-04-2017,30-04-2017,PAGEIND.NS,-0.302482016,14579.25,14535.15039,9969.751798,-30.24820164,,,,,,
01-04-2017,30-04-2017,PATANJALI.NS,-5.400372439,2685,2540,9459.962756,-540.0372439,,,,,,
01-04-2017,30-04-2017,PHOENIXLTD.NS,2.759136575,402.2999878,413.3999939,10275.91366,275.9136575,,,,,,
01-04-2017,30-04-2017,POLYMED.NS,3.928905519,267.25,277.75,10392.89055,392.8905519,,,,,,
01-04-2017,30-04-2017,POWERGRID.NS,6.014273886,110.3625259,117.0000305,10601.42739,601.4273886,,,,,,
01-04-2017,30-04-2017,PRSMJOHNSN.NS,19.86234531,101.6999969,121.9000015,11986.23453,1986.234531,,,,,,
01-04-2017,30-04-2017,SAIL.NS,-4.358161754,63.09999847,60.34999847,9564.183825,-435.8161754,,,,,,
01-04-2017,30-04-2017,SRF.NS,6.57922291,332.4100037,354.2799988,10657.92229,657.922291,,,,,,
01-04-2017,30-04-2017,STLTECH.NS,11.07331335,132.3000031,146.9499969,11107.33133,1107.331335,,,,,,
01-04-2017,30-04-2017,SUNPHARMA.NS,-7.286252228,692.4000244,641.9500122,9271.374777,-728.6252228,,,,,,
01-04-2017,30-04-2017,TATASTEEL.NS,-7.533186691,46.28870773,42.80169296,9246.681331,-753.3186691,,,,,,
01-04-2017,30-04-2017,TV18BRDCST.NS,-5.000001734,44,41.79999924,9499.999827,-500.0001734,,,,,,
01-04-2017,30-04-2017,UCOBANK.NS,14.03026823,36.34999847,41.45000076,11403.02682,1403.026823,,,,,,
01-04-2017,30-04-2017,UPL.NS,9.613168058,490.2999878,537.4333496,10961.31681,961.3168058,,,,,,
01-04-2017,30-04-2017,VAIBHAVGBL.NS,19.49238581,78.80000305,94.16000366,11949.23858,1949.238581,,,,,,
01-04-2017,30-04-2017,VTL.NS,-4.444930294,271.769989,259.6900024,9555.506971,-444.4930294,,,,,,
01-04-2017,30-04-2017,WELSPUNLIV.NS,9.471871578,87.09999847,95.34999847,10947.18716,947.1871578,,,,,,
01-04-2017,30-04-2017,ZENSARTECH.NS,-6.469921397,185.0099945,173.0399933,9353.00786,-646.9921397,,,,,,
01-05-2017,31-05-2017,ADANIPORTS.NS,2.949183249,330.6000061,340.3500061,10294.91832,294.9183249,,,,,,
01-05-2017,31-05-2017,AEGISCHEM.NS,5.317239367,194.6499939,205,10531.72394,531.7239367,,,,,,
01-05-2017,31-05-2017,APLLTD.NS,-13.27163174,621.25,538.7999878,8672.836826,-1327.163174,,,,,,
01-05-2017,31-05-2017,ATUL.NS,4.173693686,2400.75,2500.949951,10417.36937,417.3693686,,,,,,
01-05-2017,31-05-2017,AXISBANK.NS,1.750575974,505.5499878,514.4000244,10175.0576,175.0575974,,,,,,
01-05-2017,31-05-2017,BAJAJ-AUTO.NS,-1.608008891,2898,2851.399902,9839.199111,-160.8008891,,,,,,
01-05-2017,31-05-2017,BAJAJHLDNG.NS,-0.014508551,2066.399902,2066.100098,9998.549145,-1.450855118,,,,,,
01-05-2017,31-05-2017,BHARTIARTL.NS,6.645565489,313.2770386,334.0960693,10664.55655,664.5565489,,,,,,
01-05-2017,31-05-2017,BLUEDART.NS,-8.559924821,4830.649902,4417.149902,9144.007518,-855.9924821,,,,,,
01-05-2017,31-05-2017,BOSCHLTD.NS,1.843605331,23112.30078,23538.40039,10184.36053,184.3605331,,,,,,
01-05-2017,31-05-2017,CCL.NS,-14.00058759,343.2000122,295.1499939,8599.941241,-1400.058759,,,,,,
01-05-2017,31-05-2017,CENTURYPLY.NS,0,258,258,10000,0,,,,,,
01-05-2017,31-05-2017,COROMANDEL.NS,8.65878913,359.75,390.8999939,10865.87891,865.878913,,,,,,
01-05-2017,31-05-2017,DABUR.NS,-2.299048064,284.8999939,278.3500061,9770.095194,-229.9048064,,,,,,
01-05-2017,31-05-2017,DEEPAKFERT.NS,-5.727699786,258.158783,243.3722229,9427.230021,-572.7699786,,,,,,
01-05-2017,31-05-2017,EMAMILTD.NS,3.656318145,521.7000122,540.7750244,10365.63181,365.6318145,,,,,,
01-05-2017,31-05-2017,EXIDEIND.NS,-1.537456859,230.8999939,227.3500061,9846.254314,-153.7456859,,,,,,
01-05-2017,31-05-2017,GLENMARK.NS,-30.25882058,894.4500122,623.7999878,6974.117942,-3025.882058,,,,,,
01-05-2017,31-05-2017,GODFRYPHLP.NS,-0.737070525,1221.050049,1212.050049,9926.292948,-73.70705246,,,,,,
01-05-2017,31-05-2017,HINDPETRO.NS,0.26239816,368.3999939,369.3666687,10026.23982,26.23981598,,,,,,
01-05-2017,31-05-2017,IPCALAB.NS,-17.41416061,294.875,243.5249939,8258.583939,-1741.416061,,,,,,
01-05-2017,31-05-2017,ITC.NS,11.55085909,279.2000122,311.4500122,11155.08591,1155.085909,,,,,,
01-05-2017,31-05-2017,JBMA.NS,1.676582449,110.9400024,112.8000031,10167.65824,167.6582449,,,,,,
01-05-2017,31-05-2017,JINDALSAW.NS,-8.156915072,80.30000305,73.75,9184.308493,-815.6915072,,,,,,
01-05-2017,31-05-2017,JSL.NS,-3.747403835,72.05000305,69.34999847,9625.259616,-374.7403835,,,,,,
01-05-2017,31-05-2017,KSB.NS,-5.492065778,700.0999756,661.6500244,9450.793422,-549.2065778,,,,,,
01-05-2017,31-05-2017,MCX.NS,-17.65078566,1184.650024,975.5499878,8234.921434,-1765.078566,,,,,,
01-05-2017,31-05-2017,MMTC.NS,-17.1724656,45.03333282,37.29999924,8282.75344,-1717.24656,,,,,,
01-05-2017,31-05-2017,NAUKRI.NS,7.910141817,845.75,912.6500244,10791.01418,791.0141817,,,,,,
01-05-2017,31-05-2017,NH.NS,-0.110064812,318,317.6499939,9988.993519,-11.00648124,,,,,,
01-05-2017,31-05-2017,NHPC.NS,-5.337521955,31.85000038,30.14999962,9466.247805,-533.7521955,,,,,,
01-05-2017,31-05-2017,PAGEIND.NS,-3.202234882,14792.7998,14319.09961,9679.776512,-320.2234882,,,,,,
01-05-2017,31-05-2017,PETRONET.NS,2.819548832,212.8000031,218.8000031,10281.95488,281.9548832,,,,,,
01-05-2017,31-05-2017,PGHH.NS,1.330079647,7379.25,7477.399902,10133.00796,133.0079647,,,,,,
01-05-2017,31-05-2017,PGHL.NS,-4.539149284,1081.699951,1032.599976,9546.085072,-453.9149284,,,,,,
01-05-2017,31-05-2017,PIIND.NS,-6.585545977,867.0499878,809.9500122,9341.445402,-658.5545977,,,,,,
01-05-2017,31-05-2017,POLYMED.NS,-24.97756769,278.6499939,209.0500031,7502.243231,-2497.756769,,,,,,
01-05-2017,31-05-2017,RAMCOCEM.NS,0.458018817,687.75,690.9000244,10045.80188,45.8018817,,,,,,
01-05-2017,31-05-2017,SAREGAMA.NS,-3.844553121,23.38651466,22.48740768,9615.544688,-384.4553121,,,,,,
01-05-2017,31-05-2017,SHARDACROP.NS,-3.954806751,522.1500244,501.5,9604.519325,-395.4806751,,,,,,
01-05-2017,31-05-2017,SHOPERSTOP.NS,-16.72637409,343.5739746,286.1065063,8327.362591,-1672.637409,,,,,,
01-05-2017,31-05-2017,SOBHA.NS,-4.299443668,395.3999939,378.3999939,9570.055633,-429.9443668,,,,,,
01-05-2017,31-05-2017,SOLARINDS.NS,5.277814643,790.0999756,831.7999878,10527.78146,527.7814643,,,,,,
01-05-2017,31-05-2017,SUNDARMFIN.NS,-6.18570117,1306.679199,1225.851929,9381.429883,-618.570117,,,,,,
01-05-2017,31-05-2017,SUPRAJIT.NS,8.922880584,235.3500061,256.3500061,10892.28806,892.2880584,,,,,,
01-05-2017,31-05-2017,SWANENERGY.NS,-21.76378145,158.75,124.1999969,7823.621855,-2176.378145,,,,,,
01-05-2017,31-05-2017,TITAN.NS,-3.153992603,485.1000061,469.7999878,9684.60074,-315.3992603,,,,,,
01-05-2017,31-05-2017,TTKPRESTIG.NS,1.920284392,529.4333496,539.5999756,10192.02844,192.0284392,,,,,,
01-05-2017,31-05-2017,ZEEL.NS,-2.18083567,534.2000122,522.5499878,9781.916433,-218.083567,,,,,,
01-05-2017,31-05-2017,ZFCVINDIA.NS,-1.029910786,5888.850098,5828.200195,9897.008921,-102.9910786,,,,,,
01-05-2017,31-05-2017,ZYDUSWELL.NS,-2.961513317,867.7999878,842.0999756,9703.848668,-296.1513317,,,,,,
01-06-2017,30-06-2017,ABB.NS,-0.455671732,1314.942505,1308.950684,9954.432827,-45.56717322,,,,,,
01-06-2017,30-06-2017,ADANIPORTS.NS,4.38143965,349.2000122,364.5,10438.14397,438.143965,,,,,,
01-06-2017,30-06-2017,AIAENG.NS,-4.12438465,1443.849976,1384.300049,9587.561535,-412.438465,,,,,,
01-06-2017,30-06-2017,APOLLOTYRE.NS,0.04118239,242.8000031,242.8999939,10004.11824,4.118239023,,,,,,
01-06-2017,30-06-2017,AXISBANK.NS,0.549771816,509.2999878,512.0999756,10054.97718,54.97718162,,,,,,
01-06-2017,30-06-2017,BALKRISIND.NS,2.86551001,793.9249878,816.6749878,10286.551,286.551001,,,,,,
01-06-2017,30-06-2017,BBTC.NS,-0.843244318,895.3499756,887.7999878,9915.675568,-84.32443177,,,,,,
01-06-2017,30-06-2017,BCG.NS,0,3.623999119,3.623999119,10000,0,,,,,,
01-06-2017,30-06-2017,BERGEPAINT.NS,-5.066560822,209.7083282,199.0833282,9493.343918,-506.6560822,,,,,,
01-06-2017,30-06-2017,BOSCHLTD.NS,-2.34938549,23823.30078,23263.59961,9765.061451,-234.938549,,,,,,
01-06-2017,30-06-2017,BRITANNIA.NS,0.868023231,1802.949951,1818.599976,10086.80232,86.80232307,,,,,,
01-06-2017,30-06-2017,CANBK.NS,-5.684722885,352.7000122,332.6499939,9431.527711,-568.4722885,,,,,,
01-06-2017,30-06-2017,CASTROLIND.NS,-5.293011287,211.6000061,200.3999939,9470.698871,-529.3011287,,,,,,
01-06-2017,30-06-2017,CESC.NS,-4.576959679,81.59590149,77.86128998,9542.304032,-457.6959679,,,,,,
01-06-2017,30-06-2017,CIEINDIA.NS,-6.009714989,247.1000061,232.25,9399.028501,-600.9714989,,,,,,
01-06-2017,30-06-2017,COLPAL.NS,4.90687766,1036.300049,1087.150024,10490.68777,490.687766,,,,,,
01-06-2017,30-06-2017,CONCOR.NS,-2.460950025,464.8599854,453.4200134,9753.904998,-246.0950025,,,,,,
01-06-2017,30-06-2017,DABUR.NS,1.577010655,285.3500061,289.8500061,10157.70107,157.7010655,,,,,,
01-06-2017,30-06-2017,DCMSHRIRAM.NS,-7.207331965,365.6000061,339.25,9279.266804,-720.7331965,,,,,,
01-06-2017,30-06-2017,DEEPAKNTR.NS,14.76702946,139.5,160.1000061,11476.70295,1476.702946,,,,,,
01-06-2017,30-06-2017,EIHOTEL.NS,2.035523523,132.5089264,135.2061768,10203.55235,203.5523523,,,,,,
01-06-2017,30-06-2017,ELGIEQUIP.NS,9.421647753,107.1999969,117.3000031,10942.16478,942.1647753,,,,,,
01-06-2017,30-06-2017,EMAMILTD.NS,-3.498856067,557.3250122,537.8250122,9650.114393,-349.8856067,,,,,,
01-06-2017,30-06-2017,EPL.NS,-6.344643536,130.4250031,122.1500015,9365.535646,-634.4643536,,,,,,
01-06-2017,30-06-2017,FACT.NS,-16.96970005,49.5,41.09999847,8303.029995,-1696.970005,,,,,,
01-06-2017,30-06-2017,GAEL.NS,-4.390049752,64.34999847,61.52500153,9560.995025,-439.0049752,,,,,,
01-06-2017,30-06-2017,GNFC.NS,-12.38395403,301.6000061,264.25,8761.604597,-1238.395403,,,,,,
01-06-2017,30-06-2017,GODFRYPHLP.NS,-3.191021749,1256.650024,1216.550049,9680.897825,-319.1021749,,,,,,
01-06-2017,30-06-2017,GODREJCP.NS,4.462564106,605.0333252,632.0333252,10446.25641,446.2564106,,,,,,
01-06-2017,30-06-2017,GODREJPROP.NS,5.065874458,489.5499878,514.3499756,10506.58745,506.5874458,,,,,,
01-06-2017,30-06-2017,GRAPHITE.NS,41.37930391,114.5500031,161.9499969,14137.93039,4137.930391,,,,,,
01-06-2017,30-06-2017,GSFC.NS,-12.81085184,132.6999969,115.6999969,8718.914816,-1281.085184,,,,,,
01-06-2017,30-06-2017,HAVELLS.NS,-7.328389582,485.1000061,449.5499878,9267.161042,-732.8389582,,,,,,
01-06-2017,30-06-2017,HEG.NS,19.53685969,272.0499878,325.2000122,11953.68597,1953.685969,,,,,,
01-06-2017,30-06-2017,INDIACEM.NS,-4.872229238,209.3500061,199.1499939,9512.777076,-487.2229238,,,,,,
01-06-2017,30-06-2017,INDUSTOWER.NS,0.51827567,376.25,378.2000122,10051.82757,51.82756696,,,,,,
01-06-2017,30-06-2017,INFY.NS,-4.241302365,485.7000122,465.1000061,9575.869764,-424.1302365,,,,,,
01-06-2017,30-06-2017,INTELLECT.NS,-1.612254092,116.2050018,114.3314819,9838.774591,-161.2254092,,,,,,
01-06-2017,30-06-2017,IOC.NS,-6.52410308,137.9499969,128.9499969,9347.589692,-652.410308,,,,,,
01-06-2017,30-06-2017,JBCHEPHARM.NS,-1.333735671,164.9499969,162.75,9866.626433,-133.3735671,,,,,,
01-06-2017,30-06-2017,JINDALSTEL.NS,2.03657264,120.3000031,122.75,10203.65726,203.657264,,,,,,
01-06-2017,30-06-2017,JKLAKSHMI.NS,-0.607117046,485.8999939,482.9500122,9939.288295,-60.7117046,,,,,,
01-06-2017,30-06-2017,JSWSTEEL.NS,5.065238839,195.4499969,205.3500061,10506.52388,506.5238839,,,,,,
01-06-2017,30-06-2017,KANSAINER.NS,5.981095875,268.0666809,284.1000061,10598.10959,598.1095875,,,,,,
01-06-2017,30-06-2017,KARURVYSYA.NS,23.45991271,100.3651886,123.9107742,12345.99127,2345.991271,,,,,,
01-06-2017,30-06-2017,KNRCON.NS,0.192489841,103.9000015,104.0999985,10019.24898,19.24898415,,,,,,
01-06-2017,30-06-2017,L&TFH.NS,12.44112559,118.4965286,133.2388306,11244.11256,1244.112559,,,,,,
01-06-2017,30-06-2017,LUXIND.NS,28.51168891,789.1500244,1014.150024,12851.16889,2851.168891,,,,,,
01-06-2017,30-06-2017,MAHLIFE.NS,2.141006378,140.8999939,143.9166718,10214.10064,214.1006378,,,,,,
01-06-2017,30-06-2017,MASTEK.NS,-9.174628635,287.75,261.3500061,9082.537137,-917.4628635,,,,,,
01-06-2017,30-06-2017,MRPL.NS,-11.82795985,134.8500061,118.9000015,8817.204015,-1182.795985,,,,,,
01-06-2017,30-06-2017,NBCC.NS,5.608687658,96.72499847,102.1500015,10560.86877,560.8687658,,,,,,
01-06-2017,30-06-2017,NESTLEIND.NS,2.162473061,660.585022,674.8699951,10216.24731,216.2473061,,,,,,
01-06-2017,30-06-2017,NETWORK18.NS,7.073953117,46.65000153,49.95000076,10707.39531,707.3953117,,,,,,
01-06-2017,30-06-2017,NLCINDIA.NS,-6.121498179,107,100.4499969,9387.850182,-612.1498179,,,,,,
01-06-2017,30-06-2017,PETRONET.NS,-2.618511536,221.5,215.6999969,9738.148846,-261.8511536,,,,,,
01-06-2017,30-06-2017,PHOENIXLTD.NS,7.764878224,413.3999939,445.5,10776.48782,776.4878224,,,,,,
01-06-2017,30-06-2017,PNCINFRA.NS,-1.678655018,145.9499969,143.5,9832.134498,-167.8655018,,,,,,
01-06-2017,30-06-2017,POWERGRID.NS,0.168554118,116.803154,117.0000305,10016.85541,16.85541179,,,,,,
01-06-2017,30-06-2017,PRESTIGE.NS,-3.466931421,249.5,240.8500061,9653.306858,-346.6931421,,,,,,
01-06-2017,30-06-2017,PRSMJOHNSN.NS,2.033899598,118,120.4000015,10203.38996,203.3899598,,,,,,
01-06-2017,30-06-2017,RAIN.NS,5.801234794,105.1500015,111.25,10580.12348,580.1234794,,,,,,
01-06-2017,30-06-2017,RALLIS.NS,-2.298620458,245.8000031,240.1499939,9770.137954,-229.8620458,,,,,,
01-06-2017,30-06-2017,RCF.NS,-15.03673927,88.44999695,75.15000153,8496.326073,-1503.673927,,,,,,
01-06-2017,30-06-2017,RELIANCE.NS,4.852246626,607.2312012,636.6955566,10485.22466,485.2246626,,,,,,
01-06-2017,30-06-2017,SBIN.NS,-5.218298613,287.4500122,272.4500122,9478.170139,-521.8298613,,,,,,
01-06-2017,30-06-2017,SHRIRAMFIN.NS,-3.816013768,1000.904175,962.7095337,9618.398623,-381.6013768,,,,,,
01-06-2017,30-06-2017,SIEMENS.NS,-4.906699512,1366.5,1299.449951,9509.330049,-490.6699512,,,,,,
01-06-2017,30-06-2017,SKFINDIA.NS,-1.865239389,1576.199951,1546.800049,9813.476061,-186.5239389,,,,,,
01-06-2017,30-06-2017,STLTECH.NS,-3.783962401,154.6000061,148.75,9621.60376,-378.3962401,,,,,,
01-06-2017,30-06-2017,SUPREMEIND.NS,3.977221686,1159.099976,1205.199951,10397.72217,397.7221686,,,,,,
01-06-2017,30-06-2017,TATACHEM.NS,-5.757306765,281.0499573,264.8690491,9424.269324,-575.7306765,,,,,,
01-06-2017,30-06-2017,TATACONSUM.NS,-2.559051216,152.3999939,148.5,9744.094878,-255.9051216,,,,,,
01-06-2017,30-06-2017,TATAINVEST.NS,7.122379861,662.7000122,709.9000244,10712.23799,712.2379861,,,,,,
01-06-2017,30-06-2017,THERMAX.NS,-4.493184351,987.0499878,942.7000122,9550.681565,-449.3184351,,,,,,
01-06-2017,30-06-2017,TITAN.NS,8.264285721,470.7000122,509.6000061,10826.42857,826.4285721,,,,,,
01-06-2017,30-06-2017,TRITURBINE.NS,2.387073188,136.1499939,139.3999939,10238.70732,238.7073188,,,,,,
01-06-2017,30-06-2017,UBL.NS,-3.191027896,806.9500122,781.2000122,9680.89721,-319.1027896,,,,,,
01-06-2017,30-06-2017,ULTRACEMCO.NS,-5.826100539,4198.350098,3953.75,9417.389946,-582.6100539,,,,,,
01-06-2017,30-06-2017,VEDL.NS,8.627025707,231.25,251.1999969,10862.70257,862.7025707,,,,,,
01-06-2017,30-06-2017,VIPIND.NS,-6.973212844,197.8999939,184.1000061,9302.678716,-697.3212844,,,,,,
01-06-2017,30-06-2017,VMART.NS,15.02480121,987.7000122,1136.099976,11502.48012,1502.480121,,,,,,
01-06-2017,30-06-2017,WELCORP.NS,20.54483404,88.09999847,106.1999969,12054.4834,2054.483404,,,,,,
01-06-2017,30-06-2017,ZYDUSLIFE.NS,10.61683803,470.9500122,520.9500122,11061.6838,1061.683803,,,,,,
01-07-2017,31-07-2017,3MINDIA.NS,-0.906303669,13505.4502,13383.0498,9909.369633,-90.63036689,,,,,,
01-07-2017,31-07-2017,AARTIDRUGS.NS,5.383760259,134.1999969,141.4250031,10538.37603,538.3760259,,,,,,
01-07-2017,31-07-2017,ABB.NS,-2.05053672,1314.942505,1287.979126,9794.946328,-205.053672,,,,,,
01-07-2017,31-07-2017,ABBOTINDIA.NS,1.639792255,4207.850098,4276.850098,10163.97923,163.9792255,,,,,,
01-07-2017,31-07-2017,ABFRL.NS,-2.268758204,169.4430695,165.5988159,9773.12418,-226.8758204,,,,,,
01-07-2017,31-07-2017,ADANIPOWER.NS,13.46801312,29.70000076,33.70000076,11346.80131,1346.801312,,,,,,
01-07-2017,31-07-2017,APOLLOHOSP.NS,-0.639696636,1281.849976,1273.650024,9936.030336,-63.9696636,,,,,,
01-07-2017,31-07-2017,APOLLOTYRE.NS,3.37784992,254.6000061,263.2000122,10337.78499,337.784992,,,,,,
01-07-2017,31-07-2017,BAJAJHLDNG.NS,13.35773193,2104.399902,2385.5,11335.77319,1335.773193,,,,,,
01-07-2017,31-07-2017,BBTC.NS,-1.164420773,893.1500244,882.75,9883.557923,-116.4420773,,,,,,
01-07-2017,31-07-2017,BRIGADE.NS,5.368624808,176.3333282,185.8000031,10536.86248,536.8624808,,,,,,
01-07-2017,31-07-2017,BSOFT.NS,-0.196467179,79.10266113,78.94725037,9980.353282,-19.64671787,,,,,,
01-07-2017,31-07-2017,CENTURYTEX.NS,4.165368928,1129.550049,1176.599976,10416.53689,416.5368928,,,,,,
01-07-2017,31-07-2017,CHAMBLFERT.NS,10.7985069,120.8499985,133.8999939,11079.85069,1079.85069,,,,,,
01-07-2017,31-07-2017,CROMPTON.NS,-8.236327917,227.6499939,208.8999939,9176.367208,-823.6327917,,,,,,
01-07-2017,31-07-2017,CUB.NS,1.938598438,149.4214935,152.3181763,10193.85984,193.8598438,,,,,,
01-07-2017,31-07-2017,DLF.NS,-1.493687349,194.1499939,191.25,9850.631265,-149.3687349,,,,,,
01-07-2017,31-07-2017,ECLERX.NS,-1.817831572,871,855.166687,9818.216843,-181.7831572,,,,,,
01-07-2017,31-07-2017,FEDERALBNK.NS,1.291181575,112.3000031,113.75,10129.11816,129.1181575,,,,,,
01-07-2017,31-07-2017,GESHIP.NS,-5.414511048,415.5499878,393.0499878,9458.548895,-541.4511048,,,,,,
01-07-2017,31-07-2017,GODREJPROP.NS,-0.45788883,524.1500244,521.75,9954.211117,-45.788883,,,,,,
01-07-2017,31-07-2017,GPIL.NS,19.74921853,23.92499924,28.64999962,11974.92185,1974.921853,,,,,,
01-07-2017,31-07-2017,GPPL.NS,-1.333333333,150,148,9866.666667,-133.3333333,,,,,,
01-07-2017,31-07-2017,HCLTECH.NS,6.556099692,419.0750122,446.5499878,10655.60997,655.6099692,,,,,,
01-07-2017,31-07-2017,IGL.NS,13.14201715,210.4700012,238.1300049,11314.20172,1314.201715,,,,,,
01-07-2017,31-07-2017,INDIGO.NS,7.87619764,1192.199951,1286.099976,10787.61976,787.619764,,,,,,
01-07-2017,31-07-2017,INDUSINDBK.NS,9.215602731,1490.949951,1628.349976,10921.56027,921.5602731,,,,,,
01-07-2017,31-07-2017,INDUSTOWER.NS,1.546195826,397.75,403.8999939,10154.61958,154.6195826,,,,,,
01-07-2017,31-07-2017,INGERRAND.NS,1.588155723,840.5999756,853.9500122,10158.81557,158.8155723,,,,,,
01-07-2017,31-07-2017,INTELLECT.NS,-6.143673736,118.2658691,111,9385.632626,-614.3673736,,,,,,
01-07-2017,31-07-2017,ITI.NS,8.008771585,91.15000153,98.44999695,10800.87716,800.8771585,,,,,,
01-07-2017,31-07-2017,JAMNAAUTO.NS,0.333729855,50.93999863,51.11000061,10033.37299,33.37298552,,,,,,
