Start_Date,End_Date,Ticker,Percentage_Return,First_Day_Close,Last_Day_Close,Capital_At_Last_Day,Capital_Difference,,,,,,,
01-04-2017,30-04-2017,CGPOWER.NS,-1.503765077,79.80000305,78.59999847,9849.623492,-150.3765077,,,,,,,
01-04-2017,30-04-2017,CHAMBLFERT.NS,14.85943399,87.15000153,100.0999985,11485.9434,1485.943399,,,,,,,
01-04-2017,30-04-2017,DCMSHRIRAM.NS,17.62560987,301.5499878,354.7000122,11762.56099,1762.560987,,,,,,,
01-04-2017,30-04-2017,EICHERMOT.NS,2.052762968,2554.36499,2606.800049,10205.2763,205.2762968,,,,,,,
01-04-2017,30-04-2017,EXIDEIND.NS,-0.065214738,230,229.8500061,9993.478526,-6.52147376,,,,,,,
01-04-2017,30-04-2017,FEDERALBNK.NS,18.89502594,90.5,107.5999985,11889.50259,1889.502594,,,,,,,
01-04-2017,30-04-2017,GAEL.NS,8.360919362,60.40000153,65.44999695,10836.09194,836.0919362,,,,,,,
01-04-2017,30-04-2017,GNFC.NS,3.072196493,292.9500122,301.9500122,10307.21965,307.2196493,,,,,,,
01-04-2017,30-04-2017,GRANULES.NS,6.776692113,142.3999939,152.0500031,10677.66921,677.6692113,,,,,,,
01-04-2017,30-04-2017,GRINDWELL.NS,9.489469515,353.5499878,387.1000061,10948.94695,948.9469515,,,,,,,
01-04-2017,30-04-2017,GSFC.NS,0.1953125,128,128.25,10019.53125,19.53125,,,,,,,
01-04-2017,30-04-2017,HDFCBANK.NS,7.905390224,716.5999756,773.25,10790.53902,790.5390224,,,,,,,
01-04-2017,30-04-2017,HINDUNILVR.NS,1.553249054,920.6500244,934.9500122,10155.32491,155.3249054,,,,,,,
01-04-2017,30-04-2017,INDHOTEL.NS,0.824822362,115.523735,116.4766006,10082.48224,82.48223624,,,,,,,
01-04-2017,30-04-2017,INDUSTOWER.NS,7.631626565,329.5499878,354.7000122,10763.16266,763.1626565,,,,,,,
01-04-2017,30-04-2017,IOC.NS,15.45323166,127.0500031,146.6833344,11545.32317,1545.323166,,,,,,,
01-04-2017,30-04-2017,JINDALSAW.NS,-4.376114068,84.55000305,80.84999847,9562.388593,-437.6114068,,,,,,,
01-04-2017,30-04-2017,JMFINANCIL.NS,28.67483199,89.80000305,115.5500031,12867.4832,2867.483199,,,,,,,
01-04-2017,30-04-2017,JSL.NS,-6.597679045,77.30000305,72.19999695,9340.232095,-659.7679045,,,,,,,
01-04-2017,30-04-2017,JUBLFOOD.NS,-5.491067824,110.2699966,104.2149963,9450.893218,-549.1067824,,,,,,,
01-04-2017,30-04-2017,KANSAINER.NS,5.093581768,249.3333282,262.0333252,10509.35818,509.3581768,,,,,,,
01-04-2017,30-04-2017,KEI.NS,14.31585027,189.6499939,216.8000031,11431.58503,1431.585027,,,,,,,
01-04-2017,30-04-2017,KNRCON.NS,1.650165042,98.47499847,100.0999985,10165.0165,165.0165042,,,,,,,
01-04-2017,30-04-2017,KPRMILL.NS,8.574419417,133.7700043,145.2400055,10857.44194,857.4419417,,,,,,,
01-04-2017,30-04-2017,KRBL.NS,4.747177206,420.25,440.2000122,10474.71772,474.7177206,,,,,,,
01-04-2017,30-04-2017,L&TFH.NS,3.319839374,114.8690796,118.6825485,10331.98394,331.9839374,,,,,,,
01-04-2017,30-04-2017,LT.NS,5.346172396,1107.333374,1166.533325,10534.61724,534.6172396,,,,,,,
01-04-2017,30-04-2017,MARICO.NS,6.288998544,296.5499878,315.2000122,10628.89985,628.8998544,,,,,,,
01-04-2017,30-04-2017,MUTHOOTFIN.NS,3.585969819,380.6499939,394.2999878,10358.59698,358.5969819,,,,,,,
01-04-2017,30-04-2017,NHPC.NS,-1.550387597,32.25,31.75,9844.96124,-155.0387597,,,,,,,
01-04-2017,30-04-2017,NLCINDIA.NS,-1.496724463,106.9000015,105.3000031,9850.327554,-149.6724463,,,,,,,
01-04-2017,30-04-2017,PFC.NS,8.327687909,118.1600037,128,10832.76879,832.7687909,,,,,,,
01-04-2017,30-04-2017,PNCINFRA.NS,25.08932661,125.9499969,157.5500031,12508.93266,2508.932661,,,,,,,
01-04-2017,30-04-2017,POLYPLEX.NS,14.65021437,417.3999939,478.5499878,11465.02144,1465.021437,,,,,,,
01-04-2017,30-04-2017,RADICO.NS,-7.559229525,132.9499969,122.9000015,9244.077048,-755.9229525,,,,,,,
01-04-2017,30-04-2017,RALLIS.NS,-4.915454129,254.3000031,241.8000031,9508.454587,-491.5454129,,,,,,,
01-04-2017,30-04-2017,RATNAMANI.NS,4.014781449,513.9333496,534.5666504,10401.47814,401.4781449,,,,,,,
01-04-2017,30-04-2017,RELAXO.NS,-0.352715917,248.0749969,247.1999969,9964.728408,-35.27159169,,,,,,,
01-04-2017,30-04-2017,SHREECEM.NS,11.75271683,17169.65039,19187.55078,11175.27168,1175.271683,,,,,,,
01-04-2017,30-04-2017,SHRIRAMFIN.NS,-5.927900912,1075.783203,1012.011841,9407.209909,-592.7900912,,,,,,,
01-04-2017,30-04-2017,SUNDRMFAST.NS,-0.397566419,402.4500122,400.8500061,9960.243358,-39.75664194,,,,,,,
01-04-2017,30-04-2017,SUPREMEIND.NS,-1.252148359,1102.099976,1088.300049,9874.785164,-125.2148359,,,,,,,
01-04-2017,30-04-2017,TATACHEM.NS,9.695197896,263.9872437,289.5813293,10969.51979,969.5197896,,,,,,,
01-04-2017,30-04-2017,TATACONSUM.NS,0.790001485,151.8999939,153.1000061,10079.00015,79.00014847,,,,,,,
01-04-2017,30-04-2017,TITAN.NS,2.372916894,459.3500061,470.25,10237.29169,237.2916894,,,,,,,
01-04-2017,30-04-2017,TORNTPOWER.NS,-3.870555894,236.3999939,227.25,9612.944411,-387.0555894,,,,,,,
01-04-2017,30-04-2017,TRENT.NS,-7.539536764,271.8999939,251.3999939,9246.046324,-753.9536764,,,,,,,
01-04-2017,30-04-2017,TRIDENT.NS,-2.517566201,8.539999962,8.324999809,9748.24338,-251.7566201,,,,,,,
01-04-2017,30-04-2017,ULTRACEMCO.NS,5.518102572,4026.75,4248.950195,10551.81026,551.8102572,,,,,,,
01-04-2017,30-04-2017,UNOMINDA.NS,9.14045422,73.02428436,79.69903564,10914.04542,914.045422,,,,,,,
01-04-2017,30-04-2017,VGUARD.NS,8.955647437,174.75,190.3999939,10895.56474,895.5647437,,,,,,,
01-04-2017,30-04-2017,VMART.NS,9.41561788,853.9000244,934.2999878,10941.56179,941.561788,,,,,,,
01-04-2017,30-04-2017,WIPRO.NS,-2.534019477,190.1625519,185.3437958,9746.598052,-253.4019477,,,,,,,
01-04-2017,30-04-2017,YESBANK.NS,5.939500092,307.769989,326.0499878,10593.95001,593.9500092,,,,,,,
01-04-2017,30-04-2017,ZEEL.NS,-0.321636978,528.5499878,526.8499756,9967.836302,-32.16369778,,,,,,,
01-05-2017,31-05-2017,ABB.NS,3.30168125,1281.351807,1323.657959,10330.16812,330.168125,,,,,,,
01-05-2017,31-05-2017,ALKYLAMINE.NS,-20.99452722,197.4799957,156.0200043,7900.547278,-2099.452722,,,,,,,
01-05-2017,31-05-2017,ALLCARGO.NS,-5.513717233,46.47499847,43.91249847,9448.628277,-551.3717233,,,,,,,
01-05-2017,31-05-2017,APARINDS.NS,5.419559289,821.0999756,865.5999756,10541.95593,541.9559289,,,,,,,
01-05-2017,31-05-2017,ASIANPAINT.NS,4.257708536,1112.099976,1159.449951,10425.77085,425.7708536,,,,,,,
01-05-2017,31-05-2017,BAJFINANCE.NS,4.173898334,1268.599976,1321.550049,10417.38983,417.3898334,,,,,,,
01-05-2017,31-05-2017,BANKBARODA.NS,-5.38033089,188.6499939,178.5,9461.966911,-538.033089,,,,,,,
01-05-2017,31-05-2017,BATAINDIA.NS,-7.658772008,584.9500122,540.1500244,9234.122799,-765.8772008,,,,,,,
01-05-2017,31-05-2017,BEML.NS,-16.00804962,1171.110718,983.6387329,8399.195038,-1600.804962,,,,,,,
01-05-2017,31-05-2017,BHARATFORG.NS,-1.615749047,581.7750244,572.375,9838.425095,-161.5749047,,,,,,,
01-05-2017,31-05-2017,BLUESTARCO.NS,-6.232822668,336.5249939,315.5499878,9376.717733,-623.2822668,,,,,,,
01-05-2017,31-05-2017,BRIGADE.NS,3.405132587,162.5,168.0333405,10340.51326,340.5132587,,,,,,,
01-05-2017,31-05-2017,CENTRALBK.NS,-2.052507423,104.75,102.5999985,9794.749258,-205.2507423,,,,,,,
01-05-2017,31-05-2017,CENTURYTEX.NS,-4.731725052,1112.699951,1060.050049,9526.827495,-473.1725052,,,,,,,
01-05-2017,31-05-2017,CHOLAFIN.NS,-8.484431913,218.3999939,199.8699951,9151.556809,-848.4431913,,,,,,,
01-05-2017,31-05-2017,COFORGE.NS,13.14766014,463.2000122,524.0999756,11314.76601,1314.766014,,,,,,,
01-05-2017,31-05-2017,CUMMINSIND.NS,-6.980572735,1001.349976,931.4500122,9301.942726,-698.0572735,,,,,,,
01-05-2017,31-05-2017,ENGINERSIN.NS,-8.387098564,170.5,156.1999969,9161.290144,-838.7098564,,,,,,,
01-05-2017,31-05-2017,EPL.NS,0.902321838,127.4499969,128.6000061,10090.23218,90.23218382,,,,,,,
01-05-2017,31-05-2017,ESCORTS.NS,18.47161663,564.6500244,668.9500122,11847.16166,1847.161663,,,,,,,
01-05-2017,31-05-2017,FINPIPE.NS,5.916690952,113.0699997,119.7600021,10591.6691,591.6690952,,,,,,,
01-05-2017,31-05-2017,FORTIS.NS,-12.632279,226.8000031,198.1499939,8736.7721,-1263.2279,,,,,,,
01-05-2017,31-05-2017,GNFC.NS,-10.773874,314.6499939,280.75,8922.6126,-1077.3874,,,,,,,
01-05-2017,31-05-2017,GODREJPROP.NS,-2.814536904,506.2999878,492.0499878,9718.54631,-281.4536904,,,,,,,
01-05-2017,31-05-2017,GRASIM.NS,-1.790750434,889.6730347,873.7412109,9820.924957,-179.0750434,,,,,,,
01-05-2017,31-05-2017,GRINDWELL.NS,-1.959795928,398,390.2000122,9804.020407,-195.9795928,,,,,,,
01-05-2017,31-05-2017,HAVELLS.NS,-1.680582003,479,470.9500122,9831.9418,-168.0582003,,,,,,,
01-05-2017,31-05-2017,HONAUT.NS,2.769496871,11007.40039,11312.25,10276.94969,276.9496871,,,,,,,
01-05-2017,31-05-2017,IBULHSGFIN.NS,3.82733217,956.0557861,992.6472168,10382.73322,382.733217,,,,,,,
01-05-2017,31-05-2017,INDIGO.NS,-5.760249751,1124.949951,1060.150024,9423.975025,-576.0249751,,,,,,,
01-05-2017,31-05-2017,INDUSINDBK.NS,1.940097234,1445.800049,1473.849976,10194.00972,194.0097234,,,,,,,
01-05-2017,31-05-2017,IOB.NS,-12.34991571,29.14999962,25.54999924,8765.008429,-1234.991571,,,,,,,
01-05-2017,31-05-2017,IRB.NS,-16.16710546,26.69000053,22.375,8383.289454,-1616.710546,,,,,,,
01-05-2017,31-05-2017,JAMNAAUTO.NS,0.269264854,48.27999878,48.40999985,10026.92649,26.92648538,,,,,,,
01-05-2017,31-05-2017,JKCEMENT.NS,12.64320605,981.9500122,1106.099976,11264.32061,1264.320605,,,,,,,
01-05-2017,31-05-2017,KANSAINER.NS,2.430167101,266.1000061,272.5666809,10243.01671,243.0167101,,,,,,,
01-05-2017,31-05-2017,KARURVYSYA.NS,-3.395443961,102.2708511,98.7983017,9660.455604,-339.5443961,,,,,,,
01-05-2017,31-05-2017,KEC.NS,14.73153144,217.8999939,250,11473.15314,1473.153144,,,,,,,
01-05-2017,31-05-2017,KOTAKBANK.NS,4.798996255,917.9000244,961.9500122,10479.89963,479.8996255,,,,,,,
01-05-2017,31-05-2017,L&TFH.NS,-5.557629588,124.6817856,117.7524338,9444.237041,-555.7629588,,,,,,,
01-05-2017,31-05-2017,LINDEINDIA.NS,-3.301159902,455.8999939,440.8500061,9669.88401,-330.1159902,,,,,,,
01-05-2017,31-05-2017,MAHABANK.NS,-18.25503151,37.25,30.45000076,8174.496849,-1825.503151,,,,,,,
01-05-2017,31-05-2017,MARICO.NS,-1.612648755,319.3500061,314.2000122,9838.735125,-161.2648755,,,,,,,
01-05-2017,31-05-2017,MARUTI.NS,6.591603907,6705.5,7147.5,10659.16039,659.1603907,,,,,,,
01-05-2017,31-05-2017,MFSL.NS,-14.56918395,655.1500244,559.7000122,8543.081605,-1456.918395,,,,,,,
01-05-2017,31-05-2017,NATCOPHARM.NS,2.449222059,920.7000122,943.25,10244.92221,244.9222059,,,,,,,
01-05-2017,31-05-2017,NAVINFLUOR.NS,-2.711384918,600.4299927,584.1500244,9728.861508,-271.1384918,,,,,,,
01-05-2017,31-05-2017,NESTLEIND.NS,-1.701400244,671.5050049,660.0800171,9829.859976,-170.1400244,,,,,,,
01-05-2017,31-05-2017,OBEROIRLTY.NS,-5.576064646,392.75,370.8500061,9442.393535,-557.6064646,,,,,,,
01-05-2017,31-05-2017,PFC.NS,-16.3508563,130.8800049,109.4800034,8364.91437,-1635.08563,,,,,,,
01-05-2017,31-05-2017,PRAJIND.NS,-10.69550111,85.55000305,76.40000153,8930.449889,-1069.550111,,,,,,,
01-05-2017,31-05-2017,RAIN.NS,-16.85393237,120.1500015,99.90000153,8314.606763,-1685.393237,,,,,,,
01-05-2017,31-05-2017,RATNAMANI.NS,-7.790200741,539.5666504,497.5333252,9220.979926,-779.0200741,,,,,,,
01-05-2017,31-05-2017,RCF.NS,2.548905234,84.34999847,86.5,10254.89052,254.8905234,,,,,,,
01-05-2017,31-05-2017,SRF.NS,-7.831056234,353.7200012,326.019989,9216.894377,-783.1056234,,,,,,,
01-05-2017,31-05-2017,SUZLON.NS,-7.48792016,19.00702858,17.58379745,9251.207984,-748.792016,,,,,,,
01-05-2017,31-05-2017,TEAMLEASE.NS,6.822574096,1086.099976,1160.199951,10682.25741,682.2574096,,,,,,,
01-05-2017,31-05-2017,THERMAX.NS,-3.089482883,1029.300049,997.5,9691.051712,-308.9482883,,,,,,,
01-05-2017,31-05-2017,TRIVENI.NS,-16.32220644,94.34999847,78.94999695,8367.779356,-1632.220644,,,,,,,
01-05-2017,31-05-2017,UNIONBANK.NS,-8.597414566,170.3999939,155.75,9140.258543,-859.7414566,,,,,,,
01-05-2017,31-05-2017,UPL.NS,5.680901641,536.2999878,566.7666626,10568.09016,568.0901641,,,,,,,
01-05-2017,31-05-2017,VMART.NS,3.421125237,939.75,971.9000244,10342.11252,342.1125237,,,,,,,
01-05-2017,31-05-2017,WELSPUNLIV.NS,-15.71428727,98,82.59999847,8428.571273,-1571.428727,,,,,,,
01-05-2017,31-05-2017,YESBANK.NS,-11.96829228,326.7799988,287.6700134,8803.170772,-1196.829228,,,,,,,
01-06-2017,30-06-2017,3MINDIA.NS,-2.322141209,13728.7002,13409.90039,9767.785879,-232.2141209,,,,,,,
01-06-2017,30-06-2017,AEGISCHEM.NS,-13.52724018,216.6000061,187.3000031,8647.275982,-1352.724018,,,,,,,
01-06-2017,30-06-2017,ASHOKLEY.NS,2.579581244,91.09999847,93.44999695,10257.95812,257.9581244,,,,,,,
01-06-2017,30-06-2017,BHARATFORG.NS,-10.84297406,602.9249878,537.5499878,8915.702594,-1084.297406,,,,,,,
01-06-2017,30-06-2017,CHAMBLFERT.NS,0.326665199,122.4499969,122.8499985,10032.66652,32.66651987,,,,,,,
01-06-2017,30-06-2017,COFORGE.NS,6.576003837,536.7999878,572.0999756,10657.60038,657.6003837,,,,,,,
01-06-2017,30-06-2017,COROMANDEL.NS,-1.834970969,422.3500061,414.6000061,9816.502903,-183.4970969,,,,,,,
01-06-2017,30-06-2017,FINPIPE.NS,-3.168287908,125.6200027,121.6399994,9683.171209,-316.8287908,,,,,,,
01-06-2017,30-06-2017,GRINDWELL.NS,-0.279224792,393.9500122,392.8500061,9972.077521,-27.92247923,,,,,,,
01-06-2017,30-06-2017,IGL.NS,-1.048028828,212.7799988,210.5500031,9895.197117,-104.8028828,,,,,,,
01-06-2017,30-06-2017,IIFL.NS,17.47005086,277.5777893,326.0707703,11747.00509,1747.005086,,,,,,,
01-06-2017,30-06-2017,INDUSINDBK.NS,-0.407237941,1485.599976,1479.550049,9959.276206,-40.72379414,,,,,,,
01-06-2017,30-06-2017,JAMNAAUTO.NS,-7.957406561,51.65000153,47.54000092,9204.259344,-795.7406561,,,,,,,
01-06-2017,30-06-2017,JMFINANCIL.NS,-4.608484173,122.5999985,116.9499969,9539.151583,-460.8484173,,,,,,,
01-06-2017,30-06-2017,KOTAKBANK.NS,-1.485487816,962.6500244,948.3499756,9851.451218,-148.5487816,,,,,,,
01-06-2017,30-06-2017,M&M.NS,-4.883352085,712.625,677.8250122,9511.664792,-488.3352085,,,,,,,
01-06-2017,30-06-2017,M&MFIN.NS,-5.944827207,221.0152893,207.8763123,9405.517279,-594.4827207,,,,,,,
01-06-2017,30-06-2017,MCDOWELL-N.NS,1.562259413,462.7900085,470.019989,10156.22594,156.2259413,,,,,,,
01-06-2017,30-06-2017,MOTILALOFS.NS,10.14478987,1070.5,1179.099976,11014.47899,1014.478987,,,,,,,
01-06-2017,30-06-2017,MPHASIS.NS,-1.734533811,605.3499756,594.8499756,9826.546619,-173.4533811,,,,,,,
01-06-2017,30-06-2017,MUTHOOTFIN.NS,12.23319732,409.9500122,460.1000061,11223.31973,1223.319732,,,,,,,
01-06-2017,30-06-2017,NH.NS,-7.42756261,339.9500122,314.7000122,9257.243739,-742.756261,,,,,,,
01-06-2017,30-06-2017,PCBL.NS,42.4740413,43.81499863,62.42499924,14247.40413,4247.40413,,,,,,,
01-06-2017,30-06-2017,PEL.NS,-1.595983467,1588.016602,1562.672119,9840.401653,-159.5983467,,,,,,,
01-06-2017,30-06-2017,PERSISTENT.NS,9.119318036,608.0499878,663.5,10911.9318,911.9318036,,,,,,,
01-06-2017,30-06-2017,PIDILITIND.NS,3.66984134,765.7000122,793.7999878,10366.98413,366.984134,,,,,,,
01-06-2017,30-06-2017,REDINGTON.NS,-5.108132581,67.05000305,63.625,9489.186742,-510.8132581,,,,,,,
01-06-2017,30-06-2017,SOLARINDS.NS,-1.263299329,827.2000122,816.75,9873.670067,-126.3299329,,,,,,,
01-06-2017,30-06-2017,TATASTEEL.NS,7.623450352,47.36530304,50.9761734,10762.34504,762.3450352,,,,,,,
01-06-2017,30-06-2017,TCS.NS,-8.628997855,1276.800049,1166.625,9137.100214,-862.8997855,,,,,,,
01-06-2017,30-06-2017,TEAMLEASE.NS,10.85910511,1205.900024,1336.849976,11085.91051,1085.910511,,,,,,,
01-06-2017,30-06-2017,WIPRO.NS,-4.167052025,202.9313049,194.4750519,9583.294797,-416.7052025,,,,,,,
01-07-2017,31-07-2017,ASTRAL.NS,-7.601445087,306.6525879,283.3425598,9239.855491,-760.1445087,,,,,,,
01-07-2017,31-07-2017,BALKRISIND.NS,-3.984523206,840.125,806.6500244,9601.547679,-398.4523206,,,,,,,
01-07-2017,31-07-2017,BEML.NS,8.928795456,1294.113037,1409.661743,10892.87955,892.8795456,,,,,,,
01-07-2017,31-07-2017,BHARTIARTL.NS,8.179553523,344.3253479,372.489624,10817.95535,817.9553523,,,,,,,
01-07-2017,31-07-2017,BLUEDART.NS,-11.34106457,4836.850098,4288.299805,8865.893543,-1134.106457,,,,,,,
01-07-2017,31-07-2017,BRITANNIA.NS,5.478228885,1851.875,1953.324951,10547.82289,547.8228885,,,,,,,
01-07-2017,31-07-2017,CARBORUNIV.NS,5.625285482,330.6499939,349.25,10562.52855,562.5285482,,,,,,,
01-07-2017,31-07-2017,CHOLAFIN.NS,6.523111534,221.5200043,235.9700012,10652.31115,652.3111534,,,,,,,
01-07-2017,31-07-2017,COFORGE.NS,-8.425420282,565.5499878,517.9000244,9157.457972,-842.5420282,,,,,,,
01-07-2017,31-07-2017,COLPAL.NS,-5.527618058,1133.400024,1070.75,9447.238194,-552.7618058,,,,,,,
01-07-2017,31-07-2017,CRISIL.NS,-5.333805334,1977.949951,1872.449951,9466.619467,-533.3805334,,,,,,,
01-07-2017,31-07-2017,DABUR.NS,5.254237288,295,310.5,10525.42373,525.4237288,,,,,,,
01-07-2017,31-07-2017,DEEPAKNTR.NS,-3.052545947,170.3500061,165.1499939,9694.745405,-305.2545947,,,,,,,
01-07-2017,31-07-2017,ELGIEQUIP.NS,3.880660667,119.8249969,124.4749985,10388.06607,388.0660667,,,,,,,
01-07-2017,31-07-2017,GODREJCP.NS,6.867165467,657.2333374,702.3666382,10686.71655,686.7165467,,,,,,,
01-07-2017,31-07-2017,GODREJIND.NS,2.895177344,645.9000244,664.5999756,10289.51773,289.5177344,,,,,,,
01-07-2017,31-07-2017,HDFCBANK.NS,7.228989882,829.2999878,889.25,10722.89899,722.8989882,,,,,,,
01-07-2017,31-07-2017,HINDUNILVR.NS,5.110450976,1097.75,1153.849976,10511.0451,511.0450976,,,,,,,
01-07-2017,31-07-2017,HINDZINC.NS,4.829284626,265.0499878,277.8500061,10482.92846,482.9284626,,,,,,,
01-07-2017,31-07-2017,IIFL.NS,-0.801853361,326.9898071,324.3678284,9919.814664,-80.18533614,,,,,,,
01-07-2017,31-07-2017,KEC.NS,15.03788341,264,303.7000122,11503.78834,1503.788341,,,,,,,
01-07-2017,31-07-2017,KEI.NS,-0.718966788,236.4499969,234.75,9928.103321,-71.8966788,,,,,,,
01-07-2017,31-07-2017,L&TFH.NS,18.08731388,134.2154541,158.4914246,11808.73139,1808.731388,,,,,,,
01-07-2017,31-07-2017,LAXMIMACH.NS,6.135584339,5421.649902,5754.299805,10613.55843,613.5584339,,,,,,,
01-07-2017,31-07-2017,LUXIND.NS,10.17458716,1013.799988,1116.949951,11017.45872,1017.458716,,,,,,,
01-07-2017,31-07-2017,MARUTI.NS,3.759181334,7354,7630.450195,10375.91813,375.9181334,,,,,,,
01-07-2017,31-07-2017,MCDOWELL-N.NS,5.278094604,486.3500061,512.0200195,10527.80946,527.8094604,,,,,,,
01-07-2017,31-07-2017,MUTHOOTFIN.NS,2.398425693,456.5499878,467.5,10239.84257,239.8425693,,,,,,,
01-07-2017,31-07-2017,PAGEIND.NS,-5.431423772,17448.44922,16500.75,9456.857623,-543.1423772,,,,,,,
01-07-2017,31-07-2017,PFIZER.NS,-1.50398546,1818.5,1791.150024,9849.601454,-150.398546,,,,,,,
01-07-2017,31-07-2017,PGHH.NS,-0.754777935,8028.799805,7968.200195,9924.522206,-75.4777935,,,,,,,
01-07-2017,31-07-2017,PHOENIXLTD.NS,6.818924655,459.75,491.1000061,10681.89247,681.8924655,,,,,,,
01-07-2017,31-07-2017,RATNAMANI.NS,-3.042674751,563.0999756,545.9666748,9695.732525,-304.2674751,,,,,,,
01-07-2017,31-07-2017,SAREGAMA.NS,46.09500337,27.3182869,39.91065216,14609.50034,4609.500337,,,,,,,
01-07-2017,31-07-2017,SUNTECK.NS,-6.217567504,245.6750031,230.3999939,9378.24325,-621.7567504,,,,,,,
01-07-2017,31-07-2017,SUPREMEIND.NS,-8.252152995,1221.5,1120.699951,9174.784701,-825.2152995,,,,,,,
01-07-2017,31-07-2017,TATAINVEST.NS,22.14553984,731.75,893.7999878,12214.55398,2214.553984,,,,,,,
01-07-2017,31-07-2017,TVSMOTOR.NS,5.539972476,552.3499756,582.9500122,10553.99725,553.9972476,,,,,,,
01-07-2017,31-07-2017,VMART.NS,-2.355019231,1188.949951,1160.949951,9764.498077,-235.5019231,,,,,,,
01-07-2017,31-07-2017,ZYDUSLIFE.NS,4.219565744,523.75,545.8499756,10421.95657,421.9565744,,,,,,,
01-08-2017,31-08-2017,ADANIPOWER.NS,-3.598191913,33.34999847,32.15000153,9640.180809,-359.8191913,,,,,,,
01-08-2017,31-08-2017,ALOKINDS.NS,-13.23529515,3.400000095,2.950000048,8676.470485,-1323.529515,,,,,,,
01-08-2017,31-08-2017,AMBUJACEM.NS,7.419481215,260.7999878,280.1499939,10741.94812,741.9481215,,,,,,,
01-08-2017,31-08-2017,APOLLOTYRE.NS,-6.967598896,266.9500122,248.3500061,9303.24011,-696.7598896,,,,,,,
01-08-2017,31-08-2017,BALRAMCHIN.NS,4.247466473,162.4499969,169.3500061,10424.74665,424.7466473,,,,,,,
01-08-2017,31-08-2017,BANKINDIA.NS,-11.8915605,162.3000031,143,8810.84395,-1189.15605,,,,,,,
01-08-2017,31-08-2017,BEL.NS,6.023766562,54.83333206,58.13636398,10602.37666,602.3766562,,,,,,,
01-08-2017,31-08-2017,BHARTIARTL.NS,2.865362501,375.8693542,386.6393738,10286.53625,286.5362501,,,,,,,
01-08-2017,31-08-2017,CENTURYTEX.NS,3.339427254,1176.849976,1216.150024,10333.94273,333.9427254,,,,,,,
01-08-2017,31-08-2017,CESC.NS,7.927702267,84.93101501,91.66409302,10792.77023,792.7702267,,,,,,,
01-08-2017,31-08-2017,CGCL.NS,-3.956349902,69.33592224,66.59275055,9604.36501,-395.6349902,,,,,,,
01-08-2017,31-08-2017,CHOLAFIN.NS,0.591338128,235.0599976,236.4499969,10059.13381,59.13381282,,,,,,,
01-08-2017,31-08-2017,CHOLAHLDNG.NS,2.137527997,507.3061523,518.1499634,10213.7528,213.7527997,,,,,,,
01-08-2017,31-08-2017,COROMANDEL.NS,-1.824897847,446.6000061,438.4500122,9817.510215,-182.4897847,,,,,,,
01-08-2017,31-08-2017,CUB.NS,-9.116890461,159.0454559,144.5454559,9088.310954,-911.6890461,,,,,,,
