Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-21 12:05:00+05:30,7921.0,7936.25,7920.0,7920.0,7920.0,769
2024-05-21 12:10:00+05:30,7920.0,7940.5,7920.0,7920.0,7920.0,2087
2024-05-21 12:15:00+05:30,7920.0,7930.0,7920.0,7924.2998046875,7924.2998046875,1083
2024-05-21 12:20:00+05:30,7920.0,7924.5,7919.7001953125,7920.0,7920.0,713
2024-05-21 12:25:00+05:30,7920.0,7925.0,7916.0,7920.85009765625,7920.85009765625,1038
2024-05-21 12:30:00+05:30,7920.85009765625,7931.60009765625,7917.7001953125,7918.0,7918.0,1460
2024-05-21 12:35:00+05:30,7919.9501953125,7920.0,7915.4501953125,7919.5498046875,7919.5498046875,245
2024-05-21 12:40:00+05:30,7915.85009765625,7919.4501953125,7897.2001953125,7900.0,7900.0,888
2024-05-21 12:45:00+05:30,7900.0,7913.89990234375,7898.0,7907.10009765625,7907.10009765625,673
2024-05-21 12:50:00+05:30,7907.14990234375,7914.5,7897.7998046875,7908.89990234375,7908.89990234375,774
2024-05-21 12:55:00+05:30,7912.39990234375,7915.25,7901.10009765625,7906.0,7906.0,606
2024-05-21 13:00:00+05:30,7914.64990234375,7914.89990234375,7901.2001953125,7911.75,7911.75,526
2024-05-21 13:05:00+05:30,7915.0,7915.0,7908.14990234375,7909.14990234375,7909.14990234375,387
2024-05-21 13:10:00+05:30,7910.0,7914.60009765625,7903.5498046875,7910.0,7910.0,730
2024-05-21 13:15:00+05:30,7910.0,7913.4501953125,7909.0,7911.25,7911.25,340
2024-05-21 13:20:00+05:30,7918.7998046875,7940.0,7911.25,7911.25,7911.25,45436
2024-05-21 13:25:00+05:30,7911.2998046875,7920.0,7911.2998046875,7919.9501953125,7919.9501953125,403
2024-05-21 13:30:00+05:30,7916.4501953125,7920.0,7910.0,7913.7001953125,7913.7001953125,469
2024-05-21 13:35:00+05:30,7910.0,7919.39990234375,7909.0,7914.25,7914.25,458
2024-05-21 13:40:00+05:30,7911.4501953125,7917.0,7909.64990234375,7913.85009765625,7913.85009765625,467
2024-05-21 13:45:00+05:30,7917.7001953125,7924.7998046875,7911.85009765625,7920.0,7920.0,1486
2024-05-21 13:50:00+05:30,7920.0,7924.2998046875,7919.60009765625,7920.0,7920.0,598
2024-05-21 13:55:00+05:30,7923.39990234375,7927.7001953125,7913.60009765625,7915.0,7915.0,448
2024-05-21 14:00:00+05:30,7919.9501953125,7928.7998046875,7917.14990234375,7918.10009765625,7918.10009765625,810
2024-05-21 14:05:00+05:30,7920.0,7935.0,7920.0,7926.0,7926.0,963
2024-05-21 14:10:00+05:30,7926.10009765625,7931.7998046875,7924.9501953125,7928.0,7928.0,566
2024-05-21 14:15:00+05:30,7924.9501953125,7944.5498046875,7924.9501953125,7937.64990234375,7937.64990234375,1266
2024-05-21 14:20:00+05:30,7940.0,7950.0,7935.5498046875,7948.0,7948.0,1320
2024-05-21 14:25:00+05:30,7948.0,7950.0,7937.5498046875,7944.89990234375,7944.89990234375,1197
2024-05-21 14:30:00+05:30,7945.10009765625,7949.75,7937.0,7939.7998046875,7939.7998046875,1101
2024-05-21 14:35:00+05:30,7939.85009765625,7945.4501953125,7920.0,7920.0,7920.0,1075
2024-05-21 14:40:00+05:30,7920.0,7936.4501953125,7915.0498046875,7921.64990234375,7921.64990234375,2123
2024-05-21 14:45:00+05:30,7921.39990234375,7930.0,7920.0,7928.2998046875,7928.2998046875,1837
2024-05-21 14:50:00+05:30,7927.89990234375,7929.89990234375,7914.85009765625,7920.0498046875,7920.0498046875,1288
2024-05-21 14:55:00+05:30,7920.0498046875,7927.89990234375,7916.85009765625,7920.2998046875,7920.2998046875,1341
2024-05-21 15:00:00+05:30,7922.85009765625,7938.5,7916.5,7920.0,7920.0,2216
2024-05-21 15:05:00+05:30,7922.60009765625,7930.39990234375,7920.0,7921.5,7921.5,1888
2024-05-21 15:10:00+05:30,7923.89990234375,7926.0,7918.9501953125,7920.0498046875,7920.0498046875,4745
2024-05-21 15:15:00+05:30,7920.0,7922.7001953125,7911.89990234375,7920.0498046875,7920.0498046875,6142
2024-05-21 15:20:00+05:30,7920.0,7921.0498046875,7912.2998046875,7920.0,7920.0,5418
2024-05-21 15:25:00+05:30,7920.0,7925.0,7915.0,7919.75,7919.75,4488
2024-05-22 09:15:00+05:30,7900.10009765625,7928.0,7876.75,7899.35009765625,7899.35009765625,0
2024-05-22 09:20:00+05:30,7899.35009765625,7900.0,7870.60009765625,7885.0498046875,7885.0498046875,2274
2024-05-22 09:25:00+05:30,7891.0,7891.0,7845.7998046875,7859.10009765625,7859.10009765625,1910
2024-05-22 09:30:00+05:30,7864.0,7870.10009765625,7852.60009765625,7853.0,7853.0,1161
2024-05-22 09:35:00+05:30,7853.25,7853.25,7828.89990234375,7840.0,7840.0,1598
2024-05-22 09:40:00+05:30,7850.0,7850.0,7775.2001953125,7775.2001953125,7775.2001953125,3549
2024-05-22 09:45:00+05:30,7785.75,7789.0,7755.75,7784.5498046875,7784.5498046875,2763
2024-05-22 09:50:00+05:30,7789.0,7831.10009765625,7782.2001953125,7823.2001953125,7823.2001953125,2746
2024-05-22 09:55:00+05:30,7817.10009765625,7850.0,7815.5498046875,7830.0,7830.0,910
2024-05-22 10:00:00+05:30,7830.85009765625,7852.14990234375,7830.75,7846.64990234375,7846.64990234375,1818
2024-05-22 10:05:00+05:30,7845.0,7845.9501953125,7821.5498046875,7841.85009765625,7841.85009765625,818
2024-05-22 10:10:00+05:30,7845.9501953125,7876.5498046875,7845.9501953125,7876.5498046875,7876.5498046875,1110
2024-05-22 10:15:00+05:30,7876.39990234375,7908.35009765625,7854.0498046875,7854.0498046875,7854.0498046875,1925
2024-05-22 10:20:00+05:30,7851.35009765625,7860.0,7841.35009765625,7852.85009765625,7852.85009765625,1108
2024-05-22 10:25:00+05:30,7855.10009765625,7893.7998046875,7855.10009765625,7881.89990234375,7881.89990234375,3092
2024-05-22 10:30:00+05:30,7881.89990234375,7881.9501953125,7866.2001953125,7866.2001953125,7866.2001953125,275
2024-05-22 10:35:00+05:30,7866.2001953125,7880.0,7853.25,7859.5,7859.5,403
2024-05-22 10:40:00+05:30,7856.0,7861.25,7849.0,7850.39990234375,7850.39990234375,684
2024-05-22 10:45:00+05:30,7859.0,7859.0,7850.0,7857.39990234375,7857.39990234375,531
2024-05-22 10:50:00+05:30,7850.0,7857.39990234375,7849.60009765625,7850.0,7850.0,453
2024-05-22 10:55:00+05:30,7850.0,7854.25,7845.4501953125,7850.0,7850.0,2023
2024-05-22 11:00:00+05:30,7850.14990234375,7853.4501953125,7845.35009765625,7850.0,7850.0,679
2024-05-22 11:05:00+05:30,7850.0,7854.25,7846.14990234375,7850.35009765625,7850.35009765625,423
2024-05-22 11:10:00+05:30,7850.0,7853.4501953125,7846.10009765625,7846.10009765625,7846.10009765625,490
2024-05-22 11:15:00+05:30,7851.0,7851.0,7844.7998046875,7850.0,7850.0,840
2024-05-22 11:20:00+05:30,7849.25,7858.0498046875,7845.0,7850.0,7850.0,759
2024-05-22 11:25:00+05:30,7851.64990234375,7854.2998046875,7845.39990234375,7850.0,7850.0,493
2024-05-22 11:30:00+05:30,7850.0,7853.9501953125,7845.2001953125,7850.0,7850.0,882
2024-05-22 11:35:00+05:30,7850.0,7854.0,7843.60009765625,7854.0,7854.0,1836
2024-05-22 11:40:00+05:30,7850.0,7853.4501953125,7845.64990234375,7851.4501953125,7851.4501953125,628
2024-05-22 11:45:00+05:30,7850.0,7853.7001953125,7845.2998046875,7850.0,7850.0,760
2024-05-22 11:50:00+05:30,7850.0,7859.4501953125,7846.2001953125,7850.2998046875,7850.2998046875,629
2024-05-22 11:55:00+05:30,7850.0,7854.60009765625,7845.9501953125,7847.7001953125,7847.7001953125,867
2024-05-22 12:00:00+05:30,7852.60009765625,7852.89990234375,7846.2001953125,7850.0,7850.0,487
2024-05-22 12:05:00+05:30,7847.5498046875,7851.89990234375,7844.60009765625,7850.0,7850.0,1090
2024-05-22 12:10:00+05:30,7850.0,7852.25,7845.2998046875,7850.0,7850.0,776
2024-05-22 12:15:00+05:30,7850.0,7857.2998046875,7845.2998046875,7850.0,7850.0,982
2024-05-22 12:20:00+05:30,7850.0,7859.4501953125,7845.39990234375,7850.0,7850.0,490
2024-05-22 12:25:00+05:30,7850.0498046875,7861.5,7845.39990234375,7850.4501953125,7850.4501953125,3819
2024-05-22 12:30:00+05:30,7850.4501953125,7850.4501953125,7846.14990234375,7850.0,7850.0,7784
2024-05-22 12:35:00+05:30,7850.0,7854.14990234375,7846.2001953125,7850.0,7850.0,6827
2024-05-22 12:40:00+05:30,7850.0,7859.4501953125,7802.14990234375,7815.75,7815.75,2568
2024-05-22 12:45:00+05:30,7820.14990234375,7833.2001953125,7820.0,7820.0498046875,7820.0498046875,497
2024-05-22 12:50:00+05:30,7820.0498046875,7830.0498046875,7811.0,7815.4501953125,7815.4501953125,939
2024-05-22 12:55:00+05:30,7820.5,7824.4501953125,7807.4501953125,7807.4501953125,7807.4501953125,544
2024-05-22 13:00:00+05:30,7810.0,7849.75,7810.0,7843.10009765625,7843.10009765625,859
2024-05-22 13:05:00+05:30,7834.9501953125,7867.10009765625,7833.0498046875,7850.0,7850.0,928
2024-05-22 13:10:00+05:30,7854.0,7854.0,7823.0498046875,7829.75,7829.75,466
2024-05-22 13:15:00+05:30,7829.0498046875,7830.0,7816.75,7816.75,7816.75,457
2024-05-22 13:20:00+05:30,7824.10009765625,7835.4501953125,7816.0,7827.7001953125,7827.7001953125,8827
2024-05-22 13:25:00+05:30,7835.35009765625,7837.2001953125,7820.0,7825.10009765625,7825.10009765625,624
2024-05-22 13:30:00+05:30,7821.4501953125,7929.89990234375,7821.4501953125,7929.89990234375,7929.89990234375,4545
2024-05-22 13:35:00+05:30,7929.0,7949.4501953125,7912.5,7917.25,7917.25,3018
2024-05-22 13:40:00+05:30,7921.4501953125,7968.0,7917.0,7964.5498046875,7964.5498046875,2477
2024-05-22 13:45:00+05:30,7964.5498046875,7971.2001953125,7915.0498046875,7918.64990234375,7918.64990234375,3052
2024-05-22 13:50:00+05:30,7918.64990234375,7935.0,7917.0,7935.0,7935.0,2472
2024-05-22 13:55:00+05:30,7935.0,7935.7001953125,7917.0,7925.2001953125,7925.2001953125,1571
2024-05-22 14:00:00+05:30,7931.75,7934.5,7915.85009765625,7917.0,7917.0,1174
2024-05-22 14:05:00+05:30,7917.0,7926.89990234375,7912.7001953125,7919.7998046875,7919.7998046875,1456
2024-05-22 14:10:00+05:30,7919.60009765625,7928.5,7917.0,7924.89990234375,7924.89990234375,1313
2024-05-22 14:15:00+05:30,7924.85009765625,7929.0,7915.4501953125,7925.5,7925.5,1041
2024-05-22 14:20:00+05:30,7925.5,7928.0,7912.7001953125,7918.5,7918.5,2297
2024-05-22 14:25:00+05:30,7918.5,7924.39990234375,7917.0,7917.4501953125,7917.4501953125,1039
2024-05-22 14:30:00+05:30,7921.60009765625,7925.0,7917.0,7922.5,7922.5,1146
2024-05-22 14:35:00+05:30,7918.75,7969.9501953125,7915.0498046875,7920.0,7920.0,2183
2024-05-22 14:40:00+05:30,7925.0,7933.2001953125,7917.0,7920.2998046875,7920.2998046875,1082
2024-05-22 14:45:00+05:30,7919.60009765625,7924.7001953125,7852.4501953125,7852.4501953125,7852.4501953125,1771
2024-05-22 14:50:00+05:30,7855.10009765625,7866.2998046875,7825.4501953125,7836.10009765625,7836.10009765625,1827
2024-05-22 14:55:00+05:30,7841.0,7846.0,7832.0498046875,7844.5,7844.5,7827
2024-05-22 15:00:00+05:30,7844.5498046875,7872.2001953125,7844.5498046875,7847.35009765625,7847.35009765625,5096
2024-05-22 15:05:00+05:30,7852.0,7963.9501953125,7843.4501953125,7858.25,7858.25,8394
2024-05-22 15:10:00+05:30,7868.10009765625,7907.0498046875,7849.60009765625,7855.89990234375,7855.89990234375,4672
2024-05-22 15:15:00+05:30,7855.89990234375,7866.35009765625,7833.2998046875,7839.2001953125,7839.2001953125,3687
2024-05-22 15:20:00+05:30,7839.64990234375,7839.89990234375,7791.39990234375,7839.89990234375,7839.89990234375,6849
2024-05-22 15:25:00+05:30,7832.14990234375,7855.0,7799.7001953125,7855.0,7855.0,3486
2024-05-23 09:15:00+05:30,7830.0,7839.2998046875,7777.0498046875,7789.5,7789.5,0
2024-05-23 09:20:00+05:30,7791.89990234375,7794.9501953125,7771.2998046875,7781.0,7781.0,3285
2024-05-23 09:25:00+05:30,7783.4501953125,7792.5,7736.0,7743.5,7743.5,4825
2024-05-23 09:30:00+05:30,7750.0,7799.0,7740.0,7798.9501953125,7798.9501953125,2988
2024-05-23 09:35:00+05:30,7789.89990234375,7843.2998046875,7780.0,7812.7998046875,7812.7998046875,7446
2024-05-23 09:40:00+05:30,7810.0,7844.0,7801.0,7816.9501953125,7816.9501953125,1877
2024-05-23 09:45:00+05:30,7816.2001953125,7876.64990234375,7815.7998046875,7855.0,7855.0,3002
2024-05-23 09:50:00+05:30,7857.5498046875,7888.0,7852.60009765625,7870.0,7870.0,1830
2024-05-23 09:55:00+05:30,7869.4501953125,7891.0,7862.89990234375,7891.0,7891.0,2096
2024-05-23 10:00:00+05:30,7889.14990234375,7890.64990234375,7870.0,7880.0,7880.0,1418
2024-05-23 10:05:00+05:30,7883.5498046875,7919.89990234375,7871.25,7871.25,7871.25,2361
2024-05-23 10:10:00+05:30,7875.2998046875,7889.10009765625,7864.5,7880.14990234375,7880.14990234375,965
2024-05-23 10:15:00+05:30,7883.25,7883.25,7831.14990234375,7836.10009765625,7836.10009765625,1577
2024-05-23 10:20:00+05:30,7836.10009765625,7838.14990234375,7820.0,7830.0,7830.0,631
2024-05-23 10:25:00+05:30,7825.0,7836.10009765625,7820.0,7830.4501953125,7830.4501953125,1113
2024-05-23 10:30:00+05:30,7836.5,7871.2001953125,7836.25,7836.25,7836.25,1003
2024-05-23 10:35:00+05:30,7835.9501953125,7844.64990234375,7826.5,7829.64990234375,7829.64990234375,322
2024-05-23 10:40:00+05:30,7829.64990234375,7839.7998046875,7823.0,7839.7998046875,7839.7998046875,391
2024-05-23 10:45:00+05:30,7835.9501953125,7839.0,7835.89990234375,7838.0,7838.0,69
2024-05-23 10:50:00+05:30,7836.2001953125,7860.2998046875,7835.89990234375,7853.5498046875,7853.5498046875,581
2024-05-23 10:55:00+05:30,7870.0,7874.7998046875,7862.39990234375,7869.14990234375,7869.14990234375,816
2024-05-23 11:00:00+05:30,7864.75,7873.85009765625,7864.5,7873.0,7873.0,269
2024-05-23 11:05:00+05:30,7873.85009765625,7919.0,7872.5498046875,7915.0498046875,7915.0498046875,1744
2024-05-23 11:10:00+05:30,7915.0498046875,7919.7998046875,7898.7998046875,7902.0,7902.0,843
2024-05-23 11:15:00+05:30,7903.0,7909.89990234375,7900.0,7903.60009765625,7903.60009765625,426
2024-05-23 11:20:00+05:30,7902.7998046875,7910.0,7887.0498046875,7898.7998046875,7898.7998046875,929
2024-05-23 11:25:00+05:30,7894.10009765625,7899.0498046875,7873.7998046875,7873.7998046875,7873.7998046875,404
2024-05-23 11:30:00+05:30,7873.7998046875,7890.7001953125,7870.5498046875,7879.4501953125,7879.4501953125,439
2024-05-23 11:35:00+05:30,7879.39990234375,7889.2001953125,7873.0,7874.0,7874.0,304
2024-05-23 11:40:00+05:30,7874.0,7883.0,7871.7001953125,7877.5,7877.5,292
2024-05-23 11:45:00+05:30,7877.39990234375,7884.9501953125,7871.5,7879.14990234375,7879.14990234375,301
2024-05-23 11:50:00+05:30,7879.14990234375,7891.5498046875,7875.2001953125,7885.0498046875,7885.0498046875,248
2024-05-23 11:55:00+05:30,7890.39990234375,7890.39990234375,7880.35009765625,7880.35009765625,7880.35009765625,94
2024-05-23 12:00:00+05:30,7880.2001953125,7891.4501953125,7880.0,7885.0,7885.0,672
2024-05-23 12:05:00+05:30,7884.0498046875,7885.0,7873.39990234375,7880.7001953125,7880.7001953125,183
2024-05-23 12:10:00+05:30,7880.7001953125,7946.0,7874.60009765625,7923.85009765625,7923.85009765625,2361
2024-05-23 12:15:00+05:30,7920.0,7967.35009765625,7915.0,7952.0,7952.0,2800
2024-05-23 12:20:00+05:30,7959.75,7975.0,7942.0498046875,7967.0,7967.0,1919
2024-05-23 12:25:00+05:30,7968.0,7972.7998046875,7958.5498046875,7963.2998046875,7963.2998046875,866
2024-05-23 12:30:00+05:30,7961.7998046875,7961.7998046875,7945.0,7945.5498046875,7945.5498046875,1290
2024-05-23 12:35:00+05:30,7945.5498046875,7954.64990234375,7942.0498046875,7942.0498046875,7942.0498046875,378
2024-05-23 12:40:00+05:30,7933.85009765625,7947.2001953125,7931.7001953125,7931.7001953125,7931.7001953125,463
2024-05-23 12:45:00+05:30,7935.39990234375,7939.35009765625,7934.9501953125,7939.10009765625,7939.10009765625,214
2024-05-23 12:50:00+05:30,7939.10009765625,7939.35009765625,7927.14990234375,7937.10009765625,7937.10009765625,575
2024-05-23 12:55:00+05:30,7935.9501953125,7939.35009765625,7931.10009765625,7936.64990234375,7936.64990234375,274
2024-05-23 13:00:00+05:30,7936.60009765625,7937.39990234375,7920.75,7925.7001953125,7925.7001953125,299
2024-05-23 13:05:00+05:30,7928.85009765625,7937.0,7921.0498046875,7930.39990234375,7930.39990234375,438
2024-05-23 13:10:00+05:30,7931.9501953125,7968.0,7902.14990234375,7926.89990234375,7926.89990234375,2270
2024-05-23 13:15:00+05:30,7926.25,7946.7001953125,7923.5498046875,7939.5,7939.5,431
2024-05-23 13:20:00+05:30,7935.0,7948.7998046875,7914.64990234375,7939.7001953125,7939.7001953125,843
2024-05-23 13:25:00+05:30,7948.7998046875,7954.9501953125,7935.39990234375,7942.39990234375,7942.39990234375,410
2024-05-23 13:30:00+05:30,7938.7001953125,7944.9501953125,7923.4501953125,7933.14990234375,7933.14990234375,390
2024-05-23 13:35:00+05:30,7930.0,7938.9501953125,7926.5498046875,7935.0,7935.0,347
2024-05-23 13:40:00+05:30,7935.2998046875,7957.10009765625,7929.60009765625,7950.0,7950.0,913
2024-05-23 13:45:00+05:30,7950.75,7964.7001953125,7946.0498046875,7952.14990234375,7952.14990234375,872
2024-05-23 13:50:00+05:30,7949.0,7955.10009765625,7928.75,7930.0498046875,7930.0498046875,703
2024-05-23 13:55:00+05:30,7930.0498046875,7940.5,7930.0498046875,7931.75,7931.75,316
2024-05-23 14:00:00+05:30,7936.89990234375,7946.0498046875,7928.2001953125,7928.7998046875,7928.7998046875,478
2024-05-23 14:05:00+05:30,7930.89990234375,7930.89990234375,7913.89990234375,7917.4501953125,7917.4501953125,556
2024-05-23 14:10:00+05:30,7917.39990234375,7926.0,7900.0,7911.0,7911.0,746
2024-05-23 14:15:00+05:30,7910.0,7921.9501953125,7893.5,7910.7998046875,7910.7998046875,1102
2024-05-23 14:20:00+05:30,7900.0,7910.10009765625,7893.0498046875,7909.64990234375,7909.64990234375,617
2024-05-23 14:25:00+05:30,7909.60009765625,7909.60009765625,7893.0,7893.0,7893.0,444
2024-05-23 14:30:00+05:30,7894.60009765625,7903.25,7878.4501953125,7888.35009765625,7888.35009765625,912
2024-05-23 14:35:00+05:30,7890.4501953125,7906.0,7886.0,7897.5,7897.5,643
2024-05-23 14:40:00+05:30,7896.89990234375,7905.64990234375,7887.25,7899.7998046875,7899.7998046875,723
2024-05-23 14:45:00+05:30,7908.0498046875,7916.75,7892.2998046875,7896.9501953125,7896.9501953125,596
2024-05-23 14:50:00+05:30,7896.7001953125,7948.9501953125,7896.60009765625,7922.9501953125,7922.9501953125,1649
2024-05-23 14:55:00+05:30,7919.39990234375,7922.14990234375,7907.7001953125,7910.0,7910.0,731
2024-05-23 15:00:00+05:30,7907.89990234375,7910.0,7851.39990234375,7871.10009765625,7871.10009765625,1457
2024-05-23 15:05:00+05:30,7869.75,7869.89990234375,7840.0498046875,7843.5498046875,7843.5498046875,1160
2024-05-23 15:10:00+05:30,7850.64990234375,7859.2001953125,7840.0,7840.10009765625,7840.10009765625,2124
2024-05-23 15:15:00+05:30,7840.0,7840.10009765625,7830.64990234375,7837.0,7837.0,1903
2024-05-23 15:20:00+05:30,7837.0,7871.7998046875,7831.64990234375,7851.85009765625,7851.85009765625,2205
2024-05-23 15:25:00+05:30,7855.89990234375,7869.89990234375,7841.5,7851.60009765625,7851.60009765625,1368
2024-05-24 09:15:00+05:30,7850.0,7948.25,7826.9501953125,7942.85009765625,7942.85009765625,0
2024-05-24 09:20:00+05:30,7946.0,8019.0,7945.10009765625,8019.0,8019.0,3905
2024-05-24 09:25:00+05:30,8018.9501953125,8089.7998046875,8002.14990234375,8038.7998046875,8038.7998046875,8877
2024-05-24 09:30:00+05:30,8045.89990234375,8053.14990234375,8000.89990234375,8014.2998046875,8014.2998046875,3479
2024-05-24 09:35:00+05:30,8015.64990234375,8015.7001953125,7960.0,7983.14990234375,7983.14990234375,2223
2024-05-24 09:40:00+05:30,7982.75,8014.75,7978.75,8008.0,8008.0,1728
2024-05-24 09:45:00+05:30,8004.0,8037.89990234375,8003.35009765625,8021.25,8021.25,1364
2024-05-24 09:50:00+05:30,8029.0498046875,8029.0498046875,7970.0498046875,7980.39990234375,7980.39990234375,1243
2024-05-24 09:55:00+05:30,7979.35009765625,8018.9501953125,7961.0,8018.9501953125,8018.9501953125,1995
2024-05-24 10:00:00+05:30,8009.14990234375,8042.39990234375,8005.0498046875,8010.0,8010.0,2939
2024-05-24 10:05:00+05:30,8005.0,8022.89990234375,7998.14990234375,8022.89990234375,8022.89990234375,796
2024-05-24 10:10:00+05:30,8022.89990234375,8044.89990234375,8014.14990234375,8019.7001953125,8019.7001953125,966
2024-05-24 10:15:00+05:30,8019.7001953125,8068.2998046875,8019.0,8035.39990234375,8035.39990234375,2105
2024-05-24 10:20:00+05:30,8040.0,8048.0498046875,8006.0498046875,8016.2001953125,8016.2001953125,1210
2024-05-24 10:25:00+05:30,8022.75,8029.75,8000.64990234375,8029.75,8029.75,491
2024-05-24 10:30:00+05:30,8027.85009765625,8027.85009765625,8016.2001953125,8018.7998046875,8018.7998046875,411
2024-05-24 10:35:00+05:30,8018.7998046875,8026.5,8011.7001953125,8020.0,8020.0,300
2024-05-24 10:40:00+05:30,8020.0,8040.0,8010.0498046875,8032.0,8032.0,431
2024-05-24 10:45:00+05:30,8028.35009765625,8034.4501953125,8020.0,8020.39990234375,8020.39990234375,297
2024-05-24 10:50:00+05:30,8026.9501953125,8056.0,8025.0,8056.0,8056.0,529
2024-05-24 10:55:00+05:30,8060.2998046875,8077.5498046875,8041.7001953125,8069.75,8069.75,2067
2024-05-24 11:00:00+05:30,8069.75,8085.0,8052.0498046875,8084.0,8084.0,2239
2024-05-24 11:05:00+05:30,8083.2001953125,8098.85009765625,8054.5,8065.60009765625,8065.60009765625,2196
2024-05-24 11:10:00+05:30,8070.0,8084.0,8056.64990234375,8062.5498046875,8062.5498046875,719
2024-05-24 11:15:00+05:30,8063.7998046875,8082.0,8056.0498046875,8082.0,8082.0,645
2024-05-24 11:20:00+05:30,8075.60009765625,8089.5,8065.25,8081.64990234375,8081.64990234375,607
2024-05-24 11:25:00+05:30,8072.5498046875,8125.0,8065.0,8066.35009765625,8066.35009765625,4659
2024-05-24 11:30:00+05:30,8066.35009765625,8092.25,8064.0,8064.0,8064.0,1298
2024-05-24 11:35:00+05:30,8065.14990234375,8065.14990234375,8040.2998046875,8050.0,8050.0,978
2024-05-24 11:40:00+05:30,8043.0,8055.14990234375,8035.0,8035.0,8035.0,487
2024-05-24 11:45:00+05:30,8036.89990234375,8046.4501953125,8025.0,8028.2001953125,8028.2001953125,729
2024-05-24 11:50:00+05:30,8028.2001953125,8032.0,8001.0,8020.0498046875,8020.0498046875,1084
2024-05-24 11:55:00+05:30,8024.7998046875,8024.9501953125,8011.64990234375,8023.85009765625,8023.85009765625,480
2024-05-24 12:00:00+05:30,8023.85009765625,8030.85009765625,8015.2001953125,8021.10009765625,8021.10009765625,459
2024-05-24 12:05:00+05:30,8021.0498046875,8024.9501953125,8015.7001953125,8024.9501953125,8024.9501953125,403
