Start_Date,End_Date,Ticker,Percentage_Return,First_Day_Close,Last_Day_Close,Capital_At_Last_Day,Capital_Difference
01-03-2024,13-03-2024,AXISBANK.NS,-0.204685013,1099.25,1097,9979.531499,-20.46850125
01-03-2024,13-03-2024,INDUSINDBK.NS,0.419220143,1526.650024,1533.050049,10041.92201,41.92201429
,,,,,,,21.45351304
