Start_Date,End_Date,Ticker,Percentage_Return,First_Day_Close,Last_Day_Close,Capital_At_Last_Day,Capital_Difference
2024-03-01,2024-03-13,3MINDIA.NS,-2.746865066933239,31714.349609375,30843.19921875,9725.313493306676,-274.6865066933242
2024-03-01,2024-03-13,AAVAS.NS,-4.026026487787659,1436.9000244140625,1379.050048828125,9597.397351221234,-402.6026487787658
2024-03-01,2024-03-13,ALOKINDS.NS,-0.34904147574594807,28.649999618530273,28.549999237060547,9965.095852425406,-34.90414757459439
2024-03-01,2024-03-13,AMBER.NS,1.1500181528078453,3586.89990234375,3628.14990234375,10115.001815280784,115.00181528078429
2024-03-01,2024-03-13,ASAHIINDIA.NS,-2.788727809565728,532.5,517.6500244140625,9721.127219043427,-278.8727809565735
2024-03-01,2024-03-13,AUROPHARMA.NS,1.7829234530912368,1026.4000244140625,1044.699951171875,10178.292345309123,178.29234530912254
2024-03-01,2024-03-13,AXISBANK.NS,-0.20468501250852852,1099.25,1097.0,9979.531498749147,-20.46850125085257
2024-03-01,2024-03-13,BAJAJFINSV.NS,-1.230319529290103,1613.4000244140625,1593.550048828125,9876.96804707099,-123.03195292901
2024-03-01,2024-03-13,BANKINDIA.NS,2.785926115687132,136.39999389648438,140.1999969482422,10278.592611568713,278.5926115687125
2024-03-01,2024-03-13,BHARATFORG.NS,-2.39814434570931,1184.25,1155.8499755859375,9760.185565429068,-239.81443457093155
2024-03-01,2024-03-13,BLS.NS,-12.231277024294583,374.45001220703125,328.6499938964844,8776.872297570542,-1223.1277024294577
2024-03-01,2024-03-13,BORORENEW.NS,-9.892811493271118,569.0999755859375,512.7999877929688,9010.718850672889,-989.281149327111
2024-03-01,2024-03-13,BRITANNIA.NS,-1.1881869969371568,4927.7001953125,4869.14990234375,9881.181300306283,-118.81869969371655
2024-03-01,2024-03-13,BSOFT.NS,-1.8522072392303968,774.75,760.4000244140625,9814.77927607696,-185.22072392303926
2024-03-01,2024-03-13,CANFINHOME.NS,-4.069143965266756,792.5499877929688,760.2999877929688,9593.085603473324,-406.9143965266758
2024-03-01,2024-03-13,CCL.NS,-3.215794224615973,628.1500244140625,607.9500122070312,9678.420577538402,-321.57942246159837
2024-03-01,2024-03-13,CESC.NS,-5.327545511115853,126.69999694824219,119.94999694824219,9467.245448888416,-532.7545511115841
2024-03-01,2024-03-13,CHAMBLFERT.NS,1.2985197187058928,354.25,358.8500061035156,10129.851971870588,129.8519718705884
2024-03-01,2024-03-13,CROMPTON.NS,-3.296703296703297,295.75,286.0,9670.329670329671,-329.670329670329
2024-03-01,2024-03-13,CYIENT.NS,-3.5249324490297225,2035.5,1963.75,9647.506755097027,-352.49324490297295
2024-03-01,2024-03-13,DABUR.NS,-2.2361811369211164,541.0999755859375,529.0,9776.381886307889,-223.61811369211136
2024-03-01,2024-03-13,EICHERMOT.NS,-0.853378996277817,3843.550048828125,3810.75,9914.662100372218,-85.33789962778246
2024-03-01,2024-03-13,ENDURANCE.NS,0.06837139340899767,1828.25,1829.5,10006.8371393409,6.837139340899739
2024-03-01,2024-03-13,ENGINERSIN.NS,-2.1094126639462116,215.6999969482422,211.14999389648438,9789.05873360538,-210.94126639462047
2024-03-01,2024-03-13,ERIS.NS,-0.8972419520972694,886.0499877929688,878.0999755859375,9910.275804790273,-89.72419520972653
2024-03-01,2024-03-13,EXIDEIND.NS,-1.43474045322887,324.1000061035156,319.45001220703125,9856.525954677114,-143.474045322886
2024-03-01,2024-03-13,FEDERALBNK.NS,-0.5570157729476279,152.60000610351562,151.75,9944.298422705237,-55.70157729476341
2024-03-01,2024-03-13,FINPIPE.NS,-3.764281481621279,223.14999389648438,214.75,9623.571851837873,-376.4281481621274
2024-03-01,2024-03-13,GILLETTE.NS,-0.5071857072079583,6565.7001953125,6532.39990234375,9949.281429279205,-50.71857072079547
2024-03-01,2024-03-13,GODREJIND.NS,-2.3521481977861547,809.9000244140625,790.8499755859375,9764.785180221385,-235.2148197786155
2024-03-01,2024-03-13,GPIL.NS,-8.270438158377805,768.4000244140625,704.8499755859375,9172.95618416222,-827.0438158377801
2024-03-01,2024-03-13,HAPPSTMNDS.NS,-4.992629011015326,848.25,805.9000244140625,9500.737098898468,-499.2629011015324
2024-03-01,2024-03-13,HEROMOTOCO.NS,3.368014940836079,4507.10009765625,4658.89990234375,10336.801494083607,336.8014940836074
2024-03-01,2024-03-13,IDFC.NS,-3.828158131156006,117.55000305175781,113.05000305175781,9617.1841868844,-382.81581311559967
2024-03-01,2024-03-13,IEX.NS,-2.320752311650949,144.35000610351562,141.0,9767.924768834904,-232.07523116509583
2024-03-01,2024-03-13,IGL.NS,-1.752162790435879,433.75,426.1499938964844,9824.783720956413,-175.21627904358684
2024-03-01,2024-03-13,IIFL.NS,-36.16422821911415,622.2999877929688,397.25,6383.577178088584,-3616.4228219114157
2024-03-01,2024-03-13,INDIAMART.NS,-1.571676010195748,2656.39990234375,2614.64990234375,9842.832398980425,-157.16760101957516
2024-03-01,2024-03-13,JINDALSAW.NS,-9.626377107304867,489.79998779296875,442.6499938964844,9037.362289269513,-962.637710730487
2024-03-01,2024-03-13,JYOTHYLAB.NS,-5.9122553383333285,452.45001220703125,425.70001220703125,9408.774466166667,-591.2255338333325
2024-03-01,2024-03-13,KAJARIACER.NS,-3.5668009022951255,1272.8499755859375,1227.449951171875,9643.319909770487,-356.68009022951264
2024-03-01,2024-03-13,KNRCON.NS,-2.8497884361557033,271.95001220703125,264.20001220703125,9715.02115638443,-284.97884361557044
2024-03-01,2024-03-13,KPITTECH.NS,-7.7502913054683775,1578.6500244140625,1456.300048828125,9224.970869453162,-775.0291305468381
2024-03-01,2024-03-13,KSB.NS,-4.820236099701222,3784.050048828125,3601.64990234375,9517.976390029877,-482.0236099701233
2024-03-01,2024-03-13,L&TFH.NS,-8.848515314853254,170.64999389648438,155.5500030517578,9115.148468514675,-884.8515314853248
2024-03-01,2024-03-13,LTTS.NS,-0.30168706851711746,5287.0,5271.0498046875,9969.831293148289,-30.16870685171125
2024-03-01,2024-03-13,M&MFIN.NS,-2.189396279050825,287.75,281.45001220703125,9781.060372094917,-218.9396279050834
2024-03-01,2024-03-13,MAHLIFE.NS,-5.477472313727871,586.9500122070312,554.7999877929688,9452.252768627213,-547.7472313727867
2024-03-01,2024-03-13,MANAPPURAM.NS,-5.779379868217311,179.9499969482422,169.5500030517578,9422.062013178269,-577.9379868217311
2024-03-01,2024-03-13,MARICO.NS,-3.938959255409514,524.25,503.6000061035156,9606.104074459048,-393.8959255409518
2024-03-01,2024-03-13,MAXHEALTH.NS,4.241601628775025,736.75,768.0,10424.160162877502,424.16016287750244
2024-03-01,2024-03-13,MOTILALOFS.NS,-8.113335641064177,1655.300048828125,1521.0,9188.666435893581,-811.3335641064186
2024-03-01,2024-03-13,MPHASIS.NS,-7.293911637931035,2617.25,2426.35009765625,9270.608836206897,-729.3911637931033
2024-03-01,2024-03-13,NETWORK18.NS,-14.592481594504036,102.44999694824219,87.5,8540.751840549596,-1459.2481594504043
2024-03-01,2024-03-13,NLCINDIA.NS,0.1358332735694566,220.85000610351562,221.14999389648438,10013.583327356946,13.583327356946029
2024-03-01,2024-03-13,OBEROIRLTY.NS,-3.1317358367211763,1368.25,1325.4000244140625,9686.826416327884,-313.17358367211637
2024-03-01,2024-03-13,ORIENTELEC.NS,-2.251495544068114,208.75,204.0500030517578,9774.850445593189,-225.14955440681115
2024-03-01,2024-03-13,PATANJALI.NS,-12.017500550701914,1566.050048828125,1377.8499755859375,8798.249944929808,-1201.7500550701916
