Start_Date,End_Date,Ticker,Percentage_Return,First_Day_Close,Last_Day_Close,Capital_At_Last_Day,Capital_Difference
01-03-2024,13-03-2024,AARTIIND.NS,-3.921281012,673.25,646.8499756,9607.871899,-392.1281012
01-03-2024,13-03-2024,ABCAPITAL.NS,-1.817214882,187.1000061,183.6999969,9818.278512,-181.7214882
01-03-2024,13-03-2024,ADANIPOWER.NS,0.351881456,554.1500244,556.0999756,10035.18815,35.18814556
01-03-2024,13-03-2024,ALKEM.NS,-1.097226598,5112.899902,5056.799805,9890.27734,-109.7226598
01-03-2024,13-03-2024,APOLLOTYRE.NS,-4.284632354,529.7999878,507.1000061,9571.536765,-428.4632354
01-03-2024,13-03-2024,ATGL.NS,-7.126020987,1039.150024,965.0999756,9287.397901,-712.6020987
01-03-2024,13-03-2024,AVANTIFEED.NS,-4.543747268,530.4000244,506.2999878,9545.625273,-454.3747268
01-03-2024,13-03-2024,BBTC.NS,-4.181063149,1722.050049,1650.050049,9581.893685,-418.1063149
01-03-2024,13-03-2024,BEML.NS,-2.475472307,3169.100098,3090.649902,9752.452769,-247.5472307
01-03-2024,13-03-2024,BHARTIARTL.NS,6.693545858,1128.699951,1204.25,10669.35459,669.3545858
01-03-2024,13-03-2024,BIOCON.NS,-1.296089037,273.8999939,270.3500061,9870.391096,-129.6089037
01-03-2024,13-03-2024,BIRLACORPN.NS,-11.47406881,1648.5,1459.349976,8852.593119,-1147.406881
01-03-2024,13-03-2024,BRIGADE.NS,-13.69002763,995.25,859,8630.997237,-1369.002763
01-03-2024,13-03-2024,BSE.NS,-8.042111163,2336.449951,2148.550049,9195.788884,-804.2111163
01-03-2024,13-03-2024,CDSL.NS,-5.79083656,1918.550049,1807.449951,9420.916344,-579.083656
01-03-2024,13-03-2024,CENTRALBK.NS,-4.73933655,63.29999924,60.29999924,9526.066345,-473.933655
01-03-2024,13-03-2024,CENTURYTEX.NS,-2.147120749,1464.75,1433.300049,9785.287925,-214.7120749
