Start_Date,End_Date,Ticker,Percentage_Return,First_Day_Close,Last_Day_Close,Capital_At_Last_Day,Capital_Difference
01-03-2024,13-03-2024,360ONE.NS,-3.177531722,731.7000122,708.4500122,9682.246828,-317.7531722
01-03-2024,13-03-2024,ABBOTINDIA.NS,-4.334147232,28216.65039,26993.69922,9566.585277,-433.4147232
01-03-2024,13-03-2024,ACC.NS,-4.965770314,2695.449951,2561.600098,9503.422969,-496.5770314
01-03-2024,13-03-2024,ADANIENT.NS,-5.913370998,3318.75,3122.5,9408.6629,-591.3370998
01-03-2024,13-03-2024,ADANIGREEN.NS,-3.67850887,1969.550049,1897.099976,9632.149113,-367.850887
01-03-2024,13-03-2024,AEGISCHEM.NS,-8.353388724,436.3500061,399.8999939,9164.661128,-835.3388724
01-03-2024,13-03-2024,AJANTPHARM.NS,-0.879243692,2126.850098,2108.149902,9912.075631,-87.92436916
01-03-2024,13-03-2024,ALLCARGO.NS,-11.13063875,85.34999847,75.84999847,8886.936125,-1113.063875
01-03-2024,13-03-2024,APARINDS.NS,-3.619228881,6302.450195,6074.350098,9638.077112,-361.9228881
01-03-2024,13-03-2024,APLAPOLLO.NS,2.745067928,1550.050049,1592.599976,10274.50679,274.5067928
01-03-2024,13-03-2024,APLLTD.NS,-7.075831698,1055,980.3499756,9292.41683,-707.5831698
01-03-2024,13-03-2024,ASTERDM.NS,-8.905961472,462.0499878,420.8999939,9109.403853,-890.5961472
01-03-2024,13-03-2024,BAJAJ-AUTO.NS,6.065265794,8040.049805,8527.700195,10606.52658,606.5265794
01-03-2024,13-03-2024,BANKBARODA.NS,0.165964307,271.1499939,271.6000061,10016.59643,16.59643065
01-03-2024,13-03-2024,BDL.NS,-6.149664603,1840.75,1727.550049,9385.03354,-614.9664603
01-03-2024,13-03-2024,BHEL.NS,3.739907751,235.3000031,244.1000061,10373.99078,373.9907751
01-03-2024,13-03-2024,BPCL.NS,0.344942156,623.2999878,625.4500122,10034.49422,34.49421557
01-03-2024,13-03-2024,CASTROLIND.NS,-4.516730247,213.6499939,204,9548.326975,-451.6730247
01-03-2024,13-03-2024,CEATLTD.NS,-8.948957623,2843.350098,2588.899902,9105.104238,-894.8957623
01-03-2024,13-03-2024,CHALET.NS,-6.983013916,797.6500244,741.9500122,9301.698608,-698.3013916
01-03-2024,13-03-2024,COALINDIA.NS,0.66091221,446.3500061,449.2999878,10066.09122,66.091221
01-03-2024,13-03-2024,COCHINSHIP.NS,-6.38017862,873.7999878,818.0499878,9361.982138,-638.017862
01-03-2024,13-03-2024,CONCOR.NS,-5.424056894,978.0499878,925,9457.594311,-542.4056894
01-03-2024,13-03-2024,DIXON.NS,-1.575315949,7004.950195,6894.600098,9842.468405,-157.5315949
01-03-2024,13-03-2024,DMART.NS,3.798773285,3884.149902,4031.699951,10379.87733,379.8773285
01-03-2024,13-03-2024,EIDPARRY.NS,-7.507226018,623.4000244,576.5999756,9249.277398,-750.7226018
01-03-2024,13-03-2024,ELGIEQUIP.NS,-7.162797789,680.5999756,631.8499756,9283.720221,-716.2797789
01-03-2024,13-03-2024,FLUOROCHEM.NS,-8.296324441,3670.300049,3365.800049,9170.367556,-829.6324441
01-03-2024,13-03-2024,FSL.NS,-7.718532083,205.3500061,189.5,9228.146792,-771.8532083
01-03-2024,13-03-2024,GESHIP.NS,-5.902083793,998.7999878,939.8499756,9409.791621,-590.2083793
01-03-2024,13-03-2024,GLENMARK.NS,2.700210469,920.2999878,945.1500244,10270.02105,270.0210469
01-03-2024,13-03-2024,GODREJCP.NS,-4.347309772,1267.449951,1212.349976,9565.269023,-434.7309772
01-03-2024,13-03-2024,GODREJPROP.NS,-4.483025286,2428.050049,2319.199951,9551.697471,-448.3025286
01-03-2024,13-03-2024,GRAPHITE.NS,5.047322768,602.2999878,632.7000122,10504.73228,504.7322768
01-03-2024,13-03-2024,GRASIM.NS,-3.144259409,2254.899902,2184,9685.574059,-314.4259409
01-03-2024,13-03-2024,HAL.NS,3.590336945,3154.300049,3267.550049,10359.03369,359.0336945
01-03-2024,13-03-2024,HCLTECH.NS,-0.51700019,1644.099976,1635.599976,9948.299981,-51.70001901
01-03-2024,13-03-2024,HDFCAMC.NS,-2.527244926,3784.75,3689.100098,9747.275507,-252.7244926
01-03-2024,13-03-2024,HFCL.NS,-14.52952009,108.4000015,92.65000153,8547.047991,-1452.952009
01-03-2024,13-03-2024,HINDPETRO.NS,-0.551104416,517.1500244,514.2999878,9944.889558,-55.11044158
01-03-2024,13-03-2024,HUDCO.NS,-6.198553586,194.3999939,182.3500061,9380.144641,-619.8553586
01-03-2024,13-03-2024,ICICIBANK.NS,-0.924652553,1086.900024,1076.849976,9907.534745,-92.46525534
01-03-2024,13-03-2024,INDIANB.NS,-1.767565979,526.1500244,516.8499756,9823.243402,-176.7565979
01-03-2024,13-03-2024,INDIGO.NS,2.711129614,3157.350098,3242.949951,10271.11296,271.1129614
01-03-2024,13-03-2024,IOB.NS,-4.411762448,64.59999847,61.75,9558.823755,-441.1762448
01-03-2024,13-03-2024,IRB.NS,-11.50235073,63.90000153,56.54999924,8849.764927,-1150.235073
01-03-2024,13-03-2024,IRCON.NS,-8.769229428,227.5,207.5500031,9123.077057,-876.9229428
01-03-2024,13-03-2024,ISEC.NS,-9.051412287,828.5999756,753.5999756,9094.858771,-905.1412287
01-03-2024,13-03-2024,JBMA.NS,-16.35948307,2143.100098,1792.5,8364.051693,-1635.948307
01-03-2024,13-03-2024,JSL.NS,1.214734329,650.3499756,658.25,10121.47343,121.4734329
01-03-2024,13-03-2024,JSWENERGY.NS,1.121809583,503.6499939,509.2999878,10112.18096,112.1809583
01-03-2024,13-03-2024,LAXMIMACH.NS,-5.163141287,14803,14038.7002,9483.685871,-516.3141287
01-03-2024,13-03-2024,MAHABANK.NS,-3.374484341,60.75,58.70000076,9662.551566,-337.4484341
01-03-2024,13-03-2024,MARUTI.NS,-0.95560004,11620.9502,11509.90039,9904.439996,-95.56000398
01-03-2024,13-03-2024,MCDOWELL-N.NS,-2.947099971,1167.25,1132.849976,9705.290003,-294.7099971
01-03-2024,13-03-2024,MCX.NS,-9.775506312,3819.75,3446.350098,9022.449369,-977.5506312
01-03-2024,13-03-2024,MGL.NS,-12.97994662,1498.849976,1304.300049,8702.005338,-1297.994662
01-03-2024,13-03-2024,MINDACORP.NS,-4.441042658,424.4500122,405.6000061,9555.895734,-444.1042658
01-03-2024,13-03-2024,MRF.NS,-2.00387348,145186,142276.6563,9799.612652,-200.387348
01-03-2024,13-03-2024,MRPL.NS,-8.356968975,229.1499939,210,9164.303102,-835.6968975
01-03-2024,13-03-2024,NAM-INDIA.NS,-4.301488615,516.0999756,493.8999939,9569.851139,-430.1488615
01-03-2024,13-03-2024,NATIONALUM.NS,-5.690304093,160.8000031,151.6499939,9430.969591,-569.0304093
01-03-2024,13-03-2024,NBCC.NS,-12.44828567,132.9499969,116.4000015,8755.171433,-1244.828567
01-03-2024,13-03-2024,NESTLEIND.NS,-0.434375023,2601.449951,2590.149902,9956.562498,-43.43750232
01-03-2024,13-03-2024,NTPC.NS,0.363901019,343.5,344.75,10036.3901,36.39010189
01-03-2024,13-03-2024,OLECTRA.NS,-11.0935625,1962.400024,1744.699951,8890.64375,-1109.35625
01-03-2024,13-03-2024,ONGC.NS,-0.055440363,270.5499878,270.3999939,9994.455964,-5.544036343
01-03-2024,13-03-2024,PERSISTENT.NS,-4.514480699,8599,8210.799805,9548.55193,-451.4480699
01-03-2024,13-03-2024,PETRONET.NS,-2.493816062,282.7000122,275.6499939,9750.618394,-249.3816062
01-03-2024,13-03-2024,PFIZER.NS,-6.014232861,4589.950195,4313.899902,9398.576714,-601.4232861
01-03-2024,13-03-2024,PHOENIXLTD.NS,2.332577652,2741.600098,2805.550049,10233.25777,233.2577652
